,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,
1005,0.02,-0.06,0.01,-59.56,32.25,-32.25,-9.29,0.25,3.46,0.54,0.21,-0.75,0.31,1021617,41375,W,,
1006,0.02,-0.06,0.01,-59.56,32.25,-32.25,-9.29,0.25,3.42,0.54,0.21,-0.75,0.31,1021657,41415,T,,
1007,-0.03,0.02,0.04,-59.56,32.25,-32.25,-9.29,0.25,3.42,0.54,0.21,-0.75,0.31,1021698,41456,T,,
1008,-0.04,0.01,0.06,-59.56,32.25,-32.25,-9.29,0.25,3.42,0.54,0.21,-0.75,0.31,1021739,41497,T,,
1009,-0.04,0.01,0.06,-59.56,32.25,-32.25,-9.36,0.25,3.31,0.54,0.21,-0.75,0.31,1021778,41536,T,,
1010,-0.04,0.01,0.06,-59.56,32.25,-32.25,-9.29,0.36,3.42,0.54,0.21,-0.75,0.31,1021820,41578,T,,
1011,-0.04,0.01,0.06,-59.56,32.25,-32.25,-9.29,0.32,3.42,0.54,0.21,-0.75,0.31,1021861,41619,T,,
1012,-0.04,0.01,0.06,-59.56,32.25,-32.25,-9.32,0.32,3.38,0.54,0.21,-0.75,0.31,1021901,41659,T,,
1013,0,-0.07,0.06,-59.56,32.25,-32.25,-9.32,0.32,3.38,0.54,0.21,-0.75,0.31,1021943,41701,T,,
1014,0,-0.07,0.06,-59.56,32.25,-32.25,-9.25,0.44,3.54,0.54,0.21,-0.75,0.31,1021985,41743,T,,
1015,-0.01,0.05,-0.03,-59.56,32.25,-32.25,-9.25,0.44,3.54,0.54,0.21,-0.75,0.31,1022026,41784,T,,
1016,-0.01,0.05,-0.03,-59.56,32.25,-32.25,-9.48,0.4,3.27,0.54,0.21,-0.75,0.31,1022067,41825,T,,
1017,-0.01,0.05,-0.03,-59.56,32.25,-32.25,-9.25,0.29,3.46,0.54,0.21,-0.75,0.31,1022107,41865,T,,
1018,0.03,0.04,-0.06,-59.56,32.25,-32.25,-9.25,0.29,3.46,0.54,0.21,-0.75,0.31,1022148,41906,T,,
1019,0.06,-0.05,-0.08,-59.56,32.25,-32.25,-9.25,0.29,3.46,0.54,0.21,-0.75,0.31,1022189,41947,T,,
1020,0.06,-0.05,-0.08,-59.56,32.25,-32.25,-9.17,0.29,3.54,0.54,0.21,-0.75,0.31,1022231,41989,T,,
1021,0.06,-0.05,-0.08,-59.56,32.25,-32.25,-9.4,0.25,3.31,0.54,0.21,-0.75,0.31,1022275,42033,T,,
1022,0.06,-0.05,-0.08,-59.56,32.25,-32.25,-9.32,0.29,3.46,0.54,0.21,-0.75,0.31,1022316,42074,T,,
1023,0.06,-0.05,-0.08,-59.56,32.25,-32.25,-9.29,0.32,3.5,0.54,0.21,-0.75,0.31,1022356,42114,T,,
1024,0,-0.02,0,-59.56,32.25,-32.25,-9.29,0.32,3.5,0.54,0.21,-0.75,0.31,1022398,42156,T,,
1025,0.01,-0.04,0.03,-59.56,32.25,-32.25,-9.29,0.32,3.5,0.54,0.21,-0.75,0.31,1022440,42198,T,,
1026,0.02,-0.01,0.02,-59.56,32.25,-32.25,-9.29,0.32,3.5,0.54,0.21,-0.75,0.31,1022481,42239,T,,
1027,0.02,-0.01,0.02,-59.56,32.25,-32.25,-9.32,0.36,3.46,0.54,0.21,-0.75,0.31,1022523,42281,T,,
1028,0.02,-0.01,0.02,-59.56,32.25,-32.25,-9.21,0.4,3.61,0.54,0.21,-0.75,0.31,1022565,42323,T,,
1029,0.02,-0.01,0.02,-59.56,32.25,-32.25,-9.29,0.4,3.57,0.54,0.21,-0.75,0.31,1022605,42363,T,,
1030,0.01,-0.03,0.06,-59.56,32.25,-32.25,-9.29,0.4,3.57,0.54,0.21,-0.75,0.31,1022646,42404,T,,
1031,0.01,-0.03,0.06,-59.56,32.25,-32.25,-9.29,0.44,3.57,0.54,0.21,-0.75,0.31,1022687,42445,T,,
1032,0.03,-0.04,0.06,-59.56,32.25,-32.25,-9.29,0.44,3.57,0.54,0.21,-0.75,0.31,1022728,42486,T,,
1033,0.03,-0.04,0.06,-59.56,32.25,-32.25,-9.21,0.52,3.65,0.54,0.21,-0.75,0.31,1022768,42526,T,,
1034,0.03,-0.04,0.06,-59.56,32.25,-32.25,-9.17,0.63,3.69,0.54,0.21,-0.75,0.31,1022809,42567,T,,
1035,0.03,-0.04,0.06,-55.94,34.13,-31.63,-9.17,0.63,3.69,0.54,0.21,-0.75,0.31,1022851,42609,T,,
1036,0.01,-0.03,0.05,-55.94,34.13,-31.63,-9.17,0.63,3.69,0.54,0.21,-0.75,0.31,1022892,42650,T,,
1037,0.01,0.01,0.05,-55.94,34.13,-31.63,-9.17,0.63,3.69,0.54,0.21,-0.75,0.31,1022934,42692,T,,
1038,0.01,0.01,0.05,-55.94,34.13,-31.63,-9.21,0.67,3.65,0.54,0.21,-0.75,0.31,1022976,42734,T,,
1039,0.01,0.01,0.05,-55.94,34.13,-31.63,-9.17,0.71,3.73,0.54,0.21,-0.75,0.31,1023015,42773,T,,
1040,0.01,0.01,0.05,-55.94,34.13,-31.63,-9.21,0.63,3.65,0.54,0.21,-0.75,0.31,1023054,42812,T,,
1041,0.01,0,-0.03,-55.94,34.13,-31.63,-9.21,0.63,3.65,0.54,0.21,-0.75,0.31,1023095,42853,T,,
1042,0.01,0,-0.03,-55.94,34.13,-31.63,-9.17,0.67,3.69,0.54,0.21,-0.75,0.31,1023136,42894,T,,
1043,0,0.02,-0.02,-55.94,34.13,-31.63,-9.17,0.67,3.69,0.54,0.21,-0.75,0.31,1023177,42935,T,,
1044,0,0.02,-0.02,-55.94,34.13,-31.63,-9.17,0.63,3.73,0.54,0.21,-0.75,0.31,1023218,42976,T,,
1045,0,0.02,-0.02,-55.94,34.13,-31.63,-9.21,0.59,3.69,0.54,0.21,-0.75,0.31,1023259,43017,T,,
1046,0,0.02,-0.02,-57.81,32.81,-31.38,-9.21,0.59,3.69,0.54,0.21,-0.75,0.31,1023300,43058,T,,
1047,-0.01,0.01,-0.01,-57.81,32.81,-31.38,-9.21,0.59,3.69,0.54,0.21,-0.75,0.31,1023341,43099,T,,
1048,-0.01,0.01,-0.01,-57.81,32.81,-31.38,-9.21,0.59,3.69,0.54,0.21,-0.75,0.31,1023384,43142,T,,
1049,-0.01,0.01,-0.01,-57.81,32.81,-31.38,-9.17,0.59,3.69,0.54,0.21,-0.75,0.31,1023426,43184,T,,
1050,-0.01,0.01,-0.01,-57.81,32.81,-31.38,-9.21,0.55,3.65,0.54,0.21,-0.75,0.31,1023467,43225,T,,
1051,-0.01,0.01,-0.01,-57.81,32.81,-31.38,-9.21,0.55,3.65,0.54,0.21,-0.75,0.31,1023508,43266,T,,
1052,-0.01,0.01,-0.01,-57.19,33.69,-30.69,-9.21,0.55,3.65,0.54,0.21,-0.75,0.31,1023548,43306,T,,
1053,-0.01,0.01,-0.01,-57.19,33.69,-30.69,-9.17,0.59,3.69,0.54,0.21,-0.75,0.31,1023592,43350,T,,
1054,-0.01,-0.01,0.02,-57.19,33.69,-30.69,-9.17,0.59,3.69,0.54,0.21,-0.75,0.31,1023634,43392,T,,
1055,-0.01,-0.01,0.02,-57.19,33.69,-30.69,-9.17,0.63,3.73,0.54,0.21,-0.75,0.31,1023675,43433,T,,
1056,-0.01,-0.01,0.02,-57.19,33.69,-30.69,-9.13,0.63,3.73,0.54,0.21,-0.75,0.31,1023717,43475,T,,
1057,-0.01,-0.01,0.02,-57.19,33.69,-30.69,-9.17,0.63,3.73,0.54,0.21,-0.75,0.31,1023759,43517,T,,
1058,-0.01,-0.01,0.02,-57.19,34.13,-32.19,-9.17,0.63,3.73,0.54,0.21,-0.75,0.31,1023799,43557,T,,
1059,-0.01,-0.01,0.02,-57.19,34.13,-32.19,-9.21,0.59,3.65,0.54,0.21,-0.75,0.31,1023842,43600,T,,
1060,-0.01,0.04,-0.02,-57.19,34.13,-32.19,-9.21,0.59,3.65,0.54,0.21,-0.75,0.31,1023884,43642,T,,
1061,-0.01,0.04,-0.02,-57.19,34.13,-32.19,-9.25,0.59,3.61,0.54,0.21,-0.75,0.31,1023926,43684,T,,
1062,-0.01,0.04,-0.02,-57.19,34.13,-32.19,-9.13,0.59,3.73,0.54,0.21,-0.75,0.31,1023967,43725,T,,
1063,-0.01,0.04,-0.02,-57.19,34.13,-32.19,-9.21,0.52,3.65,0.54,0.21,-0.75,0.31,1024009,43767,T,,
1064,-0.01,0.04,-0.02,-59.13,33.19,-28.94,-9.21,0.52,3.65,0.54,0.21,-0.75,0.31,1024049,43807,T,,
1065,-0.03,0.01,0.07,-59.13,33.19,-28.94,-9.21,0.52,3.65,0.54,0.21,-0.75,0.31,1024091,43849,T,,
1066,-0.03,0.01,0.07,-59.13,33.19,-28.94,-9.32,0.55,3.54,0.54,0.21,-0.75,0.31,1024133,43891,T,,
1067,-0.01,0.06,-0.07,-59.13,33.19,-28.94,-9.32,0.55,3.54,0.54,0.21,-0.75,0.31,1024174,43932,T,,
1068,-0.01,0.06,-0.07,-59.13,33.19,-28.94,-9.05,0.79,3.88,0.54,0.21,-0.75,0.31,1024215,43973,T,,
1069,-0.01,0.06,-0.07,-59.13,33.19,-28.94,-9.29,0.48,3.57,0.54,0.21,-0.75,0.31,1024256,44014,T,,
1070,-0.02,0.2,-0.16,-59.13,33.19,-28.94,-9.29,0.48,3.57,0.54,0.21,-0.75,0.31,1024296,44054,T,,
1071,-0.01,0.14,-0.12,-59.13,33.19,-28.94,-9.29,0.48,3.57,0.54,0.21,-0.75,0.31,1024337,44095,T,,
1072,-0.01,0.14,-0.12,-59.13,33.19,-28.94,-9.44,0.25,3.23,0.54,0.21,-0.75,0.31,1024380,44138,T,,
1073,-0.01,0.14,-0.12,-59.13,33.19,-28.94,-9.29,0.25,3.42,0.54,0.21,-0.75,0.31,1024422,44180,T,,
1074,-0.01,0.14,-0.12,-59.13,33.19,-28.94,-9.4,0.29,3.35,0.54,0.21,-0.75,0.31,1024464,44222,T,,
1075,-0.01,0.14,-0.12,-59.13,33.19,-28.94,-9.36,0.29,3.38,0.54,0.21,-0.75,0.31,1024504,44262,T,,
1076,0,-0.01,0.03,-59.13,33.19,-28.94,-9.36,0.29,3.38,0.54,0.21,-0.75,0.31,1024547,44305,T,,
1077,-0.03,-0.07,0.1,-59.13,33.19,-28.94,-9.36,0.29,3.38,0.54,0.21,-0.75,0.31,1024589,44347,T,,
1078,0.01,-0.14,0.05,-59.13,33.19,-28.94,-9.36,0.29,3.38,0.54,0.21,-0.75,0.31,1024631,44389,T,,
1079,0.01,-0.14,0.05,-59.13,33.19,-28.94,-9.78,0.44,3.35,0.54,0.21,-0.75,0.31,1024673,44431,T,,
1080,0.01,-0.14,0.05,-59.13,33.19,-28.94,-10.32,-2.51,4.27,0.54,0.21,-0.75,0.31,1024714,44472,T,,
1081,0.01,-0.14,0.05,-59.13,33.19,-28.94,-8.02,-2.09,0.82,0.54,0.21,-0.75,0.31,1024755,44513,T,,
1082,3.44,0.22,-1.19,-59.13,33.19,-28.94,-8.02,-2.09,0.82,0.54,0.21,-0.75,0.31,1024796,44554,T,,
1083,3.44,0.22,-1.19,-59.13,33.19,-28.94,-10.09,-1.02,2.54,0.54,0.21,-0.75,0.31,1024839,44597,T,,
1084,4.74,-0.05,-2.59,-59.13,33.19,-28.94,-10.09,-1.02,2.54,0.54,0.21,-0.75,0.31,1024881,44639,T,,
1085,4.74,-0.05,-2.59,-59.13,33.19,-28.94,-8.52,2.36,0.97,0.54,0.21,-0.75,0.31,1024923,44681,T,,
1086,4.74,-0.05,-2.59,-59.13,33.19,-28.94,-6.8,13.27,4.8,0.54,0.21,-0.75,0.31,1024965,44723,T,,
1087,4.74,-0.05,-2.59,-59.13,33.19,-28.94,-10.13,5.11,7.98,0.54,0.21,-0.75,0.31,1025005,44763,T,,
1088,-0.23,0.43,-0.01,-59.13,33.19,-28.94,-10.13,5.11,7.98,0.54,0.21,-0.75,0.31,1025048,44806,T,,
1089,-0.04,0.13,-0.04,-59.13,33.19,-28.94,-10.13,5.11,7.98,0.54,0.21,-0.75,0.31,1025091,44849,T,,
1090,0.04,0.01,-0.07,-59.13,33.19,-28.94,-10.13,5.11,7.98,0.54,0.21,-0.75,0.31,1025134,44892,T,,
1091,0.04,0.01,-0.07,-59.13,33.19,-28.94,-9.44,0.25,3.16,0.54,0.21,-0.75,0.31,1025175,44933,T,,
1092,0.04,0.01,-0.07,-59.13,33.19,-28.94,-9.44,0.21,3.19,0.54,0.21,-0.75,0.31,1025216,44974,T,,
1093,0.04,0.01,-0.07,-59.13,33.19,-28.94,-9.32,0.17,3.27,0.54,0.21,-0.75,0.31,1025257,45015,T,,
1094,0.04,0.01,-0.07,-94.88,-4.19,-47.06,-9.32,0.17,3.27,0.54,0.21,-0.75,0.31,1025297,45055,T,,
1095,0.09,-0.09,-0.04,-94.88,-4.19,-47.06,-9.32,0.17,3.27,0.54,0.21,-0.75,0.31,1025338,45096,T,,
1096,0.09,-0.09,-0.04,-94.88,-4.19,-47.06,-9.29,0.29,3.5,0.54,0.21,-0.75,0.31,1025381,45139,T,,
1097,0.07,-0.06,-0.02,-94.88,-4.19,-47.06,-9.29,0.29,3.5,0.54,0.21,-0.75,0.31,1025423,45181,T,,
1098,0.07,-0.06,-0.02,-94.88,-4.19,-47.06,-9.48,0.29,3.31,0.54,0.21,-0.75,0.31,1025464,45222,W,,
1099,0.07,-0.06,-0.02,-94.88,-4.19,-47.06,-9.17,0.32,3.61,0.54,0.21,-0.75,0.31,1025504,45262,W,,
1100,0.02,-0.06,0.09,-94.88,-4.19,-47.06,-9.17,0.32,3.61,0.54,0.21,-0.75,0.31,1025546,45304,W,,
1101,-0.05,-0.28,0.38,-94.88,-4.19,-47.06,-9.17,0.32,3.61,0.54,0.21,-0.75,0.31,1025588,45346,W,,
1102,-0.05,-0.28,0.38,-94.88,-4.19,-47.06,-10.32,-0.86,3.73,0.54,0.21,-0.75,0.31,1025630,45388,W,,
1103,-0.05,-0.28,0.38,-94.88,-4.19,-47.06,-10.43,0.52,4.15,0.54,0.21,-0.75,0.31,1025673,45431,W,,
1104,-0.05,-0.28,0.38,-94.88,-4.19,-47.06,-16.07,-0.75,4.15,0.54,0.21,-0.75,0.31,1025715,45473,W,,
1105,-0.05,-0.28,0.38,-94.88,-4.19,-47.06,-9.78,-4.04,-1.79,0.54,0.21,-0.75,0.31,1025758,45516,W,,
1106,-0.05,-0.28,0.38,-91.38,-4.81,-19,-9.78,-4.04,-1.79,0.54,0.21,-0.75,0.31,1025801,45559,W,,
1107,1.32,-0.22,-1.7,-91.38,-4.81,-19,-9.78,-4.04,-1.79,0.54,0.21,-0.75,0.31,1025844,45602,W,,
1108,0.58,0.24,-2.08,-91.38,-4.81,-19,-9.78,-4.04,-1.79,0.54,0.21,-0.75,0.31,1025886,45644,W,,
1109,0.58,0.24,-2.08,-91.38,-4.81,-19,-8.48,0.63,0.2,0.54,0.21,-0.75,0.31,1025929,45687,W,,
1110,0.58,0.24,-2.08,-91.38,-4.81,-19,-9.75,3.43,4.04,0.54,0.21,-0.75,0.31,1025970,45728,W,,
1111,0.58,0.24,-2.08,-91.38,-4.81,-19,-9.52,4.66,5.14,0.54,0.21,-0.75,0.31,1026011,45769,W,,
1112,0.58,0.24,-2.08,-91.38,-4.81,-19,-9.86,4.81,5.11,0.54,0.21,-0.75,0.31,1026051,45809,W,,
1113,-0.34,1.23,-1.51,-91.38,-4.81,-19,-9.86,4.81,5.11,0.54,0.21,-0.75,0.31,1026093,45851,W,,
1114,-0.48,1.03,-1.06,-91.38,-4.81,-19,-9.86,4.81,5.11,0.54,0.21,-0.75,0.31,1026134,45892,W,,
1115,-0.48,1.03,-1.06,-91.38,-4.81,-19,-8.9,3.35,5.8,0.54,0.21,-0.75,0.31,1026174,45932,W,,
1116,-0.48,1.03,-1.06,-91.38,-4.81,-19,-8.21,4.12,5.26,0.54,0.21,-0.75,0.31,1026215,45973,W,,
1117,-0.48,1.03,-1.06,-91.38,-4.81,-19,-7.21,4.92,5.07,0.54,0.21,-0.75,0.31,1026258,46016,W,,
1118,-0.48,1.03,-1.06,-91.38,-4.81,-19,-11.66,-0.52,6.53,0.54,0.21,-0.75,0.31,1026298,46056,W,,
1119,0.71,-0.79,1.45,-91.38,-4.81,-19,-11.66,-0.52,6.53,0.54,0.21,-0.75,0.31,1026343,46101,W,,
1120,0.53,-0.03,0.34,-91.38,-4.81,-19,-11.66,-0.52,6.53,0.54,0.21,-0.75,0.31,1026384,46142,W,,
1121,0.53,-0.03,0.34,-91.38,-4.81,-19,-11.32,0.32,2.16,0.54,0.21,-0.75,0.31,1026427,46185,W,,
1122,0.53,-0.03,0.34,-91.38,-4.81,-19,-8.29,0.02,4.42,0.54,0.21,-0.75,0.31,1026470,46228,W,,
1123,0.53,-0.03,0.34,-91.38,-4.81,-19,-9.9,0.13,3.04,0.54,0.21,-0.75,0.31,1026511,46269,W,,
1124,0.53,-0.03,0.34,-91.38,-4.81,-19,-9.13,0.1,3.69,0.54,0.21,-0.75,0.31,1026551,46309,W,,
1125,-0.01,0.1,0.16,-91.38,-4.81,-19,-9.13,0.1,3.69,0.54,0.21,-0.75,0.31,1026592,46350,W,,
1126,-0.01,0.1,0.16,-91.38,-4.81,-19,-9.48,0.21,3.27,0.54,0.21,-0.75,0.31,1026633,46391,W,,
1127,-0.02,0.04,0.08,-91.38,-4.81,-19,-9.48,0.21,3.27,0.54,0.21,-0.75,0.31,1026674,46432,W,,
1128,-0.02,0.04,0.08,-91.38,-4.81,-19,-9.25,0.25,3.5,0.54,0.21,-0.75,0.31,1026714,46472,W,,
1129,-0.02,0.04,0.08,-91.38,-4.81,-19,-9.21,0.29,3.54,0.54,0.21,-0.75,0.31,1026755,46513,W,,
1130,-0.02,0.04,0.08,-57,-43.06,-38,-9.21,0.29,3.54,0.54,0.21,-0.75,0.31,1026797,46555,W,,
1131,-0.08,-0.07,0.26,-57,-43.06,-38,-9.21,0.29,3.54,0.54,0.21,-0.75,0.31,1026839,46597,W,,
1132,-0.08,-0.07,0.26,-57,-43.06,-38,-9.29,0.48,3.5,0.54,0.21,-0.75,0.31,1026881,46639,W,,
1133,-0.08,-0.07,0.26,-57,-43.06,-38,-9.55,0.48,3.23,0.54,0.21,-0.75,0.31,1026923,46681,W,,
1134,-0.08,-0.07,0.26,-57,-43.06,-38,-9.9,0.63,3.5,0.54,0.21,-0.75,0.31,1026965,46723,W,,
1135,-0.08,-0.07,0.26,-57,-43.06,-38,-12,0.48,4,0.54,0.21,-0.75,0.31,1027008,46766,W,,
1136,-0.08,-0.07,0.26,-57,-43.06,-38,-13.8,1.36,4.07,0.54,0.21,-0.75,0.31,1027049,46807,W,,
1137,0.44,-1.39,6.29,-57,-43.06,-38,-13.8,1.36,4.07,0.54,0.21,-0.75,0.31,1027092,46850,W,,
1138,0.21,-1.49,-0.21,-57,-43.06,-38,-13.8,1.36,4.07,0.54,0.21,-0.75,0.31,1027133,46891,W,,
1139,0.21,-1.49,-0.21,-57,-43.06,-38,-5.19,-1.93,1.32,0.54,0.21,-0.75,0.31,1027177,46935,W,,
1140,0.02,0.42,-2.19,-57,-43.06,-38,-5.19,-1.93,1.32,0.54,0.21,-0.75,0.31,1027220,46978,W,,
1141,0.02,0.42,-2.19,-57,-43.06,-38,-5.84,-0.63,2.31,0.54,0.21,-0.75,0.31,1027262,47020,W,,
1142,0.02,0.42,-2.19,-57,-43.06,-38,-5.99,1.63,3.12,0.54,0.21,-0.75,0.31,1027303,47061,W,,
1143,-1.02,1.18,-2.74,-57,-43.06,-38,-5.99,1.63,3.12,0.54,0.21,-0.75,0.31,1027344,47102,W,,
1144,-1.55,1.53,-2.48,-57,-43.06,-38,-5.99,1.63,3.12,0.54,0.21,-0.75,0.31,1027387,47145,W,,
1145,-1.55,1.53,-2.48,-57,-43.06,-38,-12.31,4.08,4.73,0.54,0.21,-0.75,0.31,1027429,47187,W,,
1146,-1.55,1.53,-2.48,-57,-43.06,-38,-13.15,5.46,6.6,0.54,0.21,-0.75,0.31,1027472,47230,W,,
1147,-1.55,1.53,-2.48,-57,-43.06,-38,-10.51,8.91,8.82,0.54,0.21,-0.75,0.31,1027514,47272,W,,
1148,-1.55,1.53,-2.48,-57,-43.06,-38,-7.52,10.59,6.45,0.54,0.21,-0.75,0.31,1027557,47315,W,,
1149,-1.55,1.53,-2.48,49.63,-16.63,-42.19,-7.52,10.59,6.45,0.54,0.21,-0.75,0.31,1027600,47358,W,,
1150,0.62,-1.07,2.08,49.63,-16.63,-42.19,-7.52,10.59,6.45,0.54,0.21,-0.75,0.31,1027642,47400,W,,
1151,0.59,-0.56,0.56,49.63,-16.63,-42.19,-7.52,10.59,6.45,0.54,0.21,-0.75,0.31,1027683,47441,W,,
1152,0.59,-0.56,0.56,49.63,-16.63,-42.19,-10.89,0.17,2,0.54,0.21,-0.75,0.31,1027726,47484,W,,
1153,0.59,-0.56,0.56,49.63,-16.63,-42.19,-8.37,-0.06,4.5,0.54,0.21,-0.75,0.31,1027767,47525,W,,
1154,0.59,-0.56,0.56,49.63,-16.63,-42.19,-9.55,0.02,3.35,0.54,0.21,-0.75,0.31,1027809,47567,W,,
1155,0.59,-0.56,0.56,49.63,-16.63,-42.19,-9.29,0.1,3.65,0.54,0.21,-0.75,0.31,1027849,47607,W,,
