,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,
0,-0.01,-0.01,0.02,57.63,-55.63,15.81,1.1,9.89,1.2,0.36,0.44,0.63,0.53,731999,0,T,5460,5460
1,-0.01,-0.01,0.02,57.63,-55.63,15.81,1.1,9.89,1.12,0.36,0.44,0.63,0.53,732039,40,T,2620,8080
2,-0.01,-0.01,0.02,57.63,-55.63,15.81,1.1,9.86,1.2,0.36,0.44,0.63,0.53,732078,79,T,5920,14000
3,-0.01,-0.01,0.02,58.25,-54.13,16.25,1.1,9.86,1.2,0.36,0.44,0.63,0.53,732115,116,T,3600,17600
4,-0.01,0.03,0.01,58.25,-54.13,16.25,1.1,9.86,1.2,0.36,0.44,0.63,0.53,732154,155,T,6180,23780
5,-0.01,0.03,0.01,58.25,-54.13,16.25,1.06,9.78,1.16,0.36,0.44,0.63,0.53,732194,195,T,4440,28220
6,-0.01,0.03,0.01,58.25,-54.13,16.25,1.06,9.86,1.16,0.36,0.44,0.63,0.53,732234,235,T,6630,34850
7,-0.01,0.03,0.01,58.25,-54.13,16.25,1.1,9.82,1.2,0.36,0.44,0.63,0.53,732271,272,T,3740,38590
8,-0.01,0.03,0,58.25,-54.13,16.25,1.1,9.82,1.2,0.36,0.44,0.63,0.53,732311,312,T,6170,44760
9,-0.01,0.03,0,58.25,-54.13,16.25,1.06,9.86,1.2,0.36,0.44,0.63,0.53,732351,352,T,,
10,-0.01,0.03,0,58.25,-54.13,16.25,1.06,9.86,1.2,0.36,0.44,0.63,0.53,732392,393,T,,
11,-0.01,0.03,0,58.25,-54.13,16.25,1.06,9.86,1.2,0.36,0.44,0.63,0.53,732432,433,T,,
12,-0.01,0.03,0,58.25,-54.13,16.25,1.1,9.86,1.16,0.36,0.44,0.63,0.53,732469,470,T,,
13,0.01,0.01,0.01,58.25,-54.13,16.25,1.1,9.86,1.16,0.36,0.44,0.63,0.53,732509,510,T,,
14,-0.01,0.04,0.02,58.25,-54.13,16.25,1.1,9.86,1.16,0.36,0.44,0.63,0.53,732548,549,T,,
15,-0.01,0.04,0.02,58.25,-54.13,16.25,1.06,9.82,1.2,0.36,0.44,0.63,0.53,732587,588,T,,
16,-0.01,0.04,0.02,58.25,-54.13,16.25,0.99,9.78,1.12,0.36,0.44,0.63,0.53,732624,625,T,,
17,0.01,-0.02,0.03,58.25,-54.13,16.25,0.99,9.78,1.12,0.36,0.44,0.63,0.53,732663,664,T,,
18,0.01,-0.02,0.03,58.25,-54.13,16.25,1.02,9.89,1.2,0.36,0.44,0.63,0.53,732704,705,T,,
19,0.02,0.05,-0.02,58.25,-54.13,16.25,1.02,9.89,1.2,0.36,0.44,0.63,0.53,732743,744,T,,
20,0.02,0.05,-0.02,58.25,-54.13,16.25,1.14,9.89,1.2,0.36,0.44,0.63,0.53,732783,784,T,,
21,0.02,0.05,-0.02,58.25,-54.13,16.25,1.14,9.74,1.2,0.36,0.44,0.63,0.53,732821,822,T,,
22,0,0.06,0.01,58.25,-54.13,16.25,1.14,9.74,1.2,0.36,0.44,0.63,0.53,732860,861,T,,
23,-0.01,0.04,0.01,58.25,-54.13,16.25,1.14,9.74,1.2,0.36,0.44,0.63,0.53,732900,901,T,,
24,-0.01,0.04,0.01,58.25,-54.13,16.25,1.06,9.86,1.16,0.36,0.44,0.63,0.53,732938,939,T,,
25,-0.01,0.04,0.01,58.25,-54.13,16.25,1.02,9.86,1.08,0.36,0.44,0.63,0.53,732976,977,T,,
26,-0.01,0.04,0.01,57.88,-53.69,15.81,1.02,9.86,1.08,0.36,0.44,0.63,0.53,733015,1016,T,,
27,0,0.03,-0.02,57.88,-53.69,15.81,1.02,9.86,1.08,0.36,0.44,0.63,0.53,733053,1054,T,,
28,0,0.03,-0.02,57.88,-53.69,15.81,1.14,9.93,1.2,0.36,0.44,0.63,0.53,733093,1094,T,,
29,0,0.03,-0.02,57.88,-53.69,15.81,1.18,9.93,1.2,0.36,0.44,0.63,0.53,733132,1133,T,,
30,0,0.03,-0.02,57.88,-53.69,15.81,1.14,9.89,1.08,0.36,0.44,0.63,0.53,733170,1171,T,,
31,-0.01,-0.05,-0.07,57.88,-53.69,15.81,1.14,9.89,1.08,0.36,0.44,0.63,0.53,733210,1211,T,,
32,0.01,-0.12,-0.13,57.88,-53.69,15.81,1.14,9.89,1.08,0.36,0.44,0.63,0.53,733250,1251,T,,
33,0.01,-0.12,-0.13,57.88,-53.69,15.81,0.8,9.89,0.89,0.36,0.44,0.63,0.53,733291,1292,T,,
34,0.01,-0.12,-0.13,57.88,-53.69,15.81,-0.13,10.01,0.66,0.36,0.44,0.63,0.53,733331,1332,T,,
35,0.01,-0.12,-0.13,57.88,-53.69,15.81,-0.55,10.01,0.43,0.36,0.44,0.63,0.53,733370,1371,T,,
36,0.16,-0.58,-0.67,57.88,-53.69,15.81,-0.55,10.01,0.43,0.36,0.44,0.63,0.53,733411,1412,T,,
37,0.16,-0.58,-0.67,57.88,-53.69,15.81,-0.39,10.16,0.39,0.36,0.44,0.63,0.53,733453,1454,T,,
38,0.3,-0.12,-0.86,57.88,-53.69,15.81,-0.39,10.16,0.39,0.36,0.44,0.63,0.53,733494,1495,T,,
39,0.3,-0.12,-0.86,57.88,-53.69,15.81,-0.7,9.93,0.13,0.36,0.44,0.63,0.53,733535,1536,T,,
40,0.3,-0.12,-0.86,57.88,-53.69,15.81,-0.89,9.24,0.32,0.36,0.44,0.63,0.53,733574,1575,T,,
41,0.37,-0.21,-0.74,57.88,-53.69,15.81,-0.89,9.24,0.32,0.36,0.44,0.63,0.53,733614,1615,T,,
42,0.55,-0.43,-0.79,57.88,-53.69,15.81,-0.89,9.24,0.32,0.36,0.44,0.63,0.53,733655,1656,T,,
43,0.55,-0.43,-0.79,57.88,-53.69,15.81,-0.66,11.27,0.47,0.36,0.44,0.63,0.53,733693,1694,T,,
44,0.55,-0.43,-0.79,57.88,-53.69,15.81,-0.09,9.7,0.78,0.36,0.44,0.63,0.53,733734,1735,T,,
45,0.55,-0.43,-0.79,57.88,-53.69,15.81,-0.24,8.82,1.58,0.36,0.44,0.63,0.53,733773,1774,T,,
46,0.85,-3.42,-0.46,57.88,-53.69,15.81,-0.24,8.82,1.58,0.36,0.44,0.63,0.53,733813,1814,T,,
47,0.85,-3.42,-0.46,57.88,-53.69,15.81,2.94,10.43,3.76,0.36,0.44,0.63,0.53,733854,1855,T,,
48,0.85,-3.42,-0.46,57.88,-53.69,15.81,2.67,9.74,3.5,0.36,0.44,0.63,0.53,733894,1895,T,,
49,0.85,-3.42,-0.46,57.88,-53.69,15.81,3.09,9.63,4.18,0.36,0.44,0.63,0.53,733934,1935,T,,
50,0.85,-3.42,-0.46,57.88,-53.69,15.81,2.9,9.93,3.54,0.36,0.44,0.63,0.53,733972,1973,T,,
51,-0.31,0.32,0.37,57.88,-53.69,15.81,2.9,9.93,3.54,0.36,0.44,0.63,0.53,734013,2014,W,,
52,-0.65,0.73,1.1,57.88,-53.69,15.81,2.9,9.93,3.54,0.36,0.44,0.63,0.53,734053,2054,W,,
53,-0.65,0.73,1.1,57.88,-53.69,15.81,2.79,11.93,2.8,0.36,0.44,0.63,0.53,734091,2092,W,,
54,-0.65,0.73,1.1,57.88,-53.69,15.81,2.94,13.27,2.61,0.36,0.44,0.63,0.53,734131,2132,W,,
55,-0.65,0.73,1.1,57.88,-53.69,15.81,2.52,16.21,2.23,0.36,0.44,0.63,0.53,734170,2171,W,,
56,-1.5,0.29,2.66,57.88,-53.69,15.81,2.52,16.21,2.23,0.36,0.44,0.63,0.53,734210,2211,W,,
57,-1.65,-0.08,3.05,57.88,-53.69,15.81,2.52,16.21,2.23,0.36,0.44,0.63,0.53,734249,2250,W,,
58,-1.65,-0.08,3.05,57.88,-53.69,15.81,1.48,14.99,1,0.36,0.44,0.63,0.53,734288,2289,W,,
59,-1.65,-0.08,3.05,57.88,-53.69,15.81,1.21,13.69,0.39,0.36,0.44,0.63,0.53,734330,2331,W,,
60,-1.65,-0.08,3.05,57.88,-53.69,15.81,1.02,9.59,0.85,0.36,0.44,0.63,0.53,734369,2370,W,,
61,-1.05,0.33,1.96,57.88,-53.69,15.81,1.02,9.59,0.85,0.36,0.44,0.63,0.53,734409,2410,W,,
62,-1.05,0.33,1.96,57.88,-53.69,15.81,0.8,8.29,0.55,0.36,0.44,0.63,0.53,734449,2450,W,,
63,-0.67,-0.33,1.22,57.88,-53.69,15.81,0.8,8.29,0.55,0.36,0.44,0.63,0.53,734488,2489,W,,
64,-0.67,-0.33,1.22,57.88,-53.69,15.81,1.18,6.06,0.93,0.36,0.44,0.63,0.53,734527,2528,W,,
65,-0.67,-0.33,1.22,57.88,-53.69,15.81,1.1,5.41,0.62,0.36,0.44,0.63,0.53,734565,2566,W,,
66,-0.67,-0.33,1.22,57.88,-53.69,15.81,1.06,4.95,0.62,0.36,0.44,0.63,0.53,734605,2606,W,,
67,0.57,0.07,-0.88,57.88,-53.69,15.81,1.06,4.95,0.62,0.36,0.44,0.63,0.53,734645,2646,W,,
68,0.57,0.07,-0.88,57.88,-53.69,15.81,0.91,6.03,1.04,0.36,0.44,0.63,0.53,734684,2685,W,,
69,0.57,0.07,-0.88,57.88,-53.69,15.81,0.76,7.41,0.74,0.36,0.44,0.63,0.53,734722,2723,W,,
70,1.16,-0.43,-2.04,57.88,-53.69,15.81,0.76,7.41,0.74,0.36,0.44,0.63,0.53,734761,2762,W,,
71,1.3,-0.18,-2.5,57.88,-53.69,15.81,0.76,7.41,0.74,0.36,0.44,0.63,0.53,734801,2802,W,,
72,1.3,-0.18,-2.5,57.88,-53.69,15.81,-0.39,14.07,0.66,0.36,0.44,0.63,0.53,734841,2842,W,,
73,1.3,-0.18,-2.5,57.88,-53.69,15.81,-0.81,17.94,0.43,0.36,0.44,0.63,0.53,734882,2883,W,,
74,1.3,-0.18,-2.5,57.88,-53.69,15.81,-0.93,20.24,0.2,0.36,0.44,0.63,0.53,734922,2923,W,,
75,1.79,-1.17,-3.68,57.88,-53.69,15.81,-0.93,20.24,0.2,0.36,0.44,0.63,0.53,734963,2964,W,,
76,1.33,-0.44,-3.41,57.88,-53.69,15.81,-0.93,20.24,0.2,0.36,0.44,0.63,0.53,735003,3004,W,,
77,1.33,-0.44,-3.41,57.88,-53.69,15.81,1.18,14.15,1.04,0.36,0.44,0.63,0.53,735045,3046,W,,
78,1.33,-0.44,-3.41,57.88,-53.69,15.81,1.83,11.58,1.5,0.36,0.44,0.63,0.53,735085,3086,W,,
79,1.33,-0.44,-3.41,57.88,-53.69,15.81,2.1,10.85,1.27,0.36,0.44,0.63,0.53,735123,3124,W,,
80,0.88,-0.28,-1.88,57.88,-53.69,15.81,2.1,10.85,1.27,0.36,0.44,0.63,0.53,735163,3164,W,,
81,0.88,-0.28,-1.88,57.88,-53.69,15.81,2.75,9.89,1.89,0.36,0.44,0.63,0.53,735204,3205,W,,
82,0.55,0.01,-0.67,57.88,-53.69,15.81,2.75,9.89,1.89,0.36,0.44,0.63,0.53,735243,3244,W,,
83,0.55,0.01,-0.67,57.88,-53.69,15.81,3.29,8.94,3.3,0.36,0.44,0.63,0.53,735283,3284,W,,
84,0.55,0.01,-0.67,57.88,-53.69,15.81,2.63,9.05,3.11,0.36,0.44,0.63,0.53,735321,3322,W,,
85,-0.15,-0.36,1.41,57.88,-53.69,15.81,2.63,9.05,3.11,0.36,0.44,0.63,0.53,735361,3362,W,,
86,-0.51,-0.05,1.96,57.88,-53.69,15.81,2.63,9.05,3.11,0.36,0.44,0.63,0.53,735400,3401,W,,
87,-0.51,-0.05,1.96,57.88,-53.69,15.81,1.48,11.58,2.69,0.36,0.44,0.63,0.53,735440,3441,W,,
88,-0.51,-0.05,1.96,57.88,-53.69,15.81,2.37,13,2.92,0.36,0.44,0.63,0.53,735482,3483,W,,
89,-0.51,-0.05,1.96,57.88,-53.69,15.81,2.14,18.9,1.7,0.36,0.44,0.63,0.53,735521,3522,W,,
90,-1.54,0.93,2.68,57.88,-53.69,15.81,2.14,18.9,1.7,0.36,0.44,0.63,0.53,735561,3562,W,,
91,-1.54,0.93,2.68,57.88,-53.69,15.81,0.38,20.43,-0.03,0.36,0.44,0.63,0.53,735601,3602,W,,
92,-1.54,0.93,2.68,57.88,-53.69,15.81,-0.32,20.66,-0.14,0.36,0.44,0.63,0.53,735642,3643,W,,
93,-1.54,0.93,2.68,57.88,-53.69,15.81,0.72,17.94,-0.8,0.36,0.44,0.63,0.53,735683,3684,W,,
94,-1.54,0.93,2.68,57.88,-53.69,15.81,-0.01,14.07,-0.76,0.36,0.44,0.63,0.53,735721,3722,W,,
95,-1.77,0.86,3.62,57.88,-53.69,15.81,-0.01,14.07,-0.76,0.36,0.44,0.63,0.53,735763,3764,W,,
96,-1.72,0.72,2.87,57.88,-53.69,15.81,-0.01,14.07,-0.76,0.36,0.44,0.63,0.53,735803,3804,W,,
97,-1.72,0.72,2.87,57.88,-53.69,15.81,-0.62,7.71,-0.18,0.36,0.44,0.63,0.53,735843,3844,W,,
98,-1.72,0.72,2.87,57.88,-53.69,15.81,-0.43,6.03,-0.03,0.36,0.44,0.63,0.53,735883,3884,W,,
99,-1.72,0.72,2.87,57.88,-53.69,15.81,0.03,4.91,0.05,0.36,0.44,0.63,0.53,735922,3923,W,,
100,-0.19,0.17,-0.11,57.88,-53.69,15.81,0.03,4.91,0.05,0.36,0.44,0.63,0.53,735962,3963,W,,
101,0.36,0.3,-0.88,57.88,-53.69,15.81,0.03,4.91,0.05,0.36,0.44,0.63,0.53,736002,4003,W,,
102,0.36,0.3,-0.88,57.88,-53.69,15.81,0.53,4.57,0.58,0.36,0.44,0.63,0.53,736041,4042,W,,
103,0.36,0.3,-0.88,57.88,-53.69,15.81,-0.13,7.56,0.32,0.36,0.44,0.63,0.53,736081,4082,W,,
104,0.36,0.3,-0.88,57.88,-53.69,15.81,-1.08,9.47,0.89,0.36,0.44,0.63,0.53,736119,4120,W,,
105,1.48,-1.18,-2.79,57.88,-53.69,15.81,-1.08,9.47,0.89,0.36,0.44,0.63,0.53,736159,4160,W,,
106,1.48,-1.18,-2.79,57.88,-53.69,15.81,-0.97,16.68,0.51,0.36,0.44,0.63,0.53,736201,4202,W,,
107,2.54,0.72,-4.04,57.88,-53.69,15.81,-0.97,16.68,0.51,0.36,0.44,0.63,0.53,736242,4243,W,,
108,2.54,0.72,-4.04,57.88,-53.69,15.81,-0.43,20.58,1.16,0.36,0.44,0.63,0.53,736282,4283,W,,
109,2.9,0.53,-3.23,57.88,-53.69,15.81,-0.01,20.05,0.47,0.36,0.44,0.63,0.53,736403,4404,W,,
110,2.9,0.53,-3.23,57.88,-53.69,15.81,2.48,16.25,3.27,0.36,0.44,0.63,0.53,736442,4443,W,,
111,2.9,0.53,-3.23,57.88,-53.69,15.81,1.95,14.07,4.18,0.36,0.44,0.63,0.53,736484,4485,W,,
112,2.9,0.53,-3.23,57.88,-53.69,15.81,2.4,10.36,5.68,0.36,0.44,0.63,0.53,736522,4523,W,,
113,1.23,-0.48,-0.82,57.88,-53.69,15.81,2.4,10.36,5.68,0.36,0.44,0.63,0.53,736562,4563,W,,
114,0.34,-0.78,-0.05,57.88,-53.69,15.81,2.4,10.36,5.68,0.36,0.44,0.63,0.53,736602,4603,W,,
115,0.34,-0.78,-0.05,57.88,-53.69,15.81,3.25,8.59,6.29,0.36,0.44,0.63,0.53,736644,4645,W,,
116,0.34,-0.78,-0.05,57.88,-53.69,15.81,1.95,10.24,4.18,0.36,0.44,0.63,0.53,736683,4684,W,,
117,0.34,-0.78,-0.05,57.88,-53.69,15.81,1.75,11.66,3.73,0.36,0.44,0.63,0.53,736721,4722,W,,
118,-1.67,-0.79,2.32,57.88,-53.69,15.81,1.75,11.66,3.73,0.36,0.44,0.63,0.53,736762,4763,W,,
119,-2.22,-0.45,2.85,57.88,-53.69,15.81,1.75,11.66,3.73,0.36,0.44,0.63,0.53,736802,4803,W,,
120,-2.68,-0.73,4.21,57.88,-53.69,15.81,1.75,11.66,3.73,0.36,0.44,0.63,0.53,736842,4843,W,,
121,-2.68,-0.73,4.21,57.88,-53.69,15.81,-1.27,22.34,0.05,0.36,0.44,0.63,0.53,736882,4883,W,,
122,-2.68,-0.73,4.21,57.88,-53.69,15.81,-1,22.92,0.05,0.36,0.44,0.63,0.53,736922,4923,W,,
123,-2.63,-0.03,4.63,57.88,-53.69,15.81,-1,22.92,0.05,0.36,0.44,0.63,0.53,736962,4963,W,,
124,-2.4,1.01,3.87,57.88,-53.69,15.81,-1,22.92,0.05,0.36,0.44,0.63,0.53,737002,5003,W,,
125,-2.4,1.01,3.87,57.88,-53.69,15.81,-0.24,14.57,-0.68,0.36,0.44,0.63,0.53,737042,5043,W,,
126,-2.4,1.01,3.87,57.88,-53.69,15.81,-0.51,12.8,-1.02,0.36,0.44,0.63,0.53,737083,5084,W,,
127,-2.4,1.01,3.87,57.88,-53.69,15.81,-1.43,7.56,-2.18,0.36,0.44,0.63,0.53,737123,5124,W,,
128,-1.09,-0.01,1.14,57.88,-53.69,15.81,-1.43,7.56,-2.18,0.36,0.44,0.63,0.53,737162,5163,W,,
129,-1.09,-0.01,1.14,57.88,-53.69,15.81,-0.93,5.03,-1.6,0.36,0.44,0.63,0.53,737203,5204,W,,
130,0.3,0.31,-0.21,57.88,-53.69,15.81,-0.93,5.03,-1.6,0.36,0.44,0.63,0.53,737244,5245,W,,
131,0.3,0.31,-0.21,57.88,-53.69,15.81,-1.08,4.3,-0.61,0.36,0.44,0.63,0.53,737284,5285,W,,
132,0.3,0.31,-0.21,57.88,-53.69,15.81,-1.08,5.38,-0.22,0.36,0.44,0.63,0.53,737323,5324,W,,
133,1.34,-0.14,-1.6,57.88,-53.69,15.81,-1.08,5.38,-0.22,0.36,0.44,0.63,0.53,737362,5363,W,,
134,1.89,-0.37,-2.37,57.88,-53.69,15.81,-1.08,5.38,-0.22,0.36,0.44,0.63,0.53,737403,5404,W,,
135,1.89,-0.37,-2.37,57.88,-53.69,15.81,-0.2,15.45,1.5,0.36,0.44,0.63,0.53,737443,5444,W,,
136,1.89,-0.37,-2.37,57.88,-53.69,15.81,-0.24,18.4,4.53,0.36,0.44,0.63,0.53,737484,5485,W,,
137,1.89,-0.37,-2.37,57.88,-53.69,15.81,-2.08,20.81,4.84,0.36,0.44,0.63,0.53,737524,5525,W,,
138,1.89,-0.37,-2.37,42.75,-85,-15.5,-2.08,20.81,4.84,0.36,0.44,0.63,0.53,737564,5565,W,,
139,2.44,1.2,-2.53,42.75,-85,-15.5,-2.08,20.81,4.84,0.36,0.44,0.63,0.53,737604,5605,W,,
140,2.44,1.2,-2.53,42.75,-85,-15.5,1.45,13.46,7.75,0.36,0.44,0.63,0.53,737646,5647,W,,
141,2.44,1.2,-2.53,42.75,-85,-15.5,3.29,12.35,10.24,0.36,0.44,0.63,0.53,737685,5686,W,,
142,2.44,1.2,-2.53,42.75,-85,-15.5,1.56,11.27,7.75,0.36,0.44,0.63,0.53,737726,5727,W,,
143,2.44,1.2,-2.53,61.88,-90.31,3.44,1.56,11.27,7.75,0.36,0.44,0.63,0.53,737765,5766,W,,
144,-0.88,1.71,0.21,61.88,-90.31,3.44,1.56,11.27,7.75,0.36,0.44,0.63,0.53,737804,5805,W,,
145,-1.26,1.69,0.63,61.88,-90.31,3.44,1.56,11.27,7.75,0.36,0.44,0.63,0.53,737842,5843,W,,
146,-1.26,1.69,0.63,61.88,-90.31,3.44,0.38,9.55,1.5,0.36,0.44,0.63,0.53,737882,5883,W,,
147,-1.26,1.69,0.63,61.88,-90.31,3.44,0.95,10.05,-0.14,0.36,0.44,0.63,0.53,737920,5921,W,,
148,-1.61,2.58,0.4,61.88,-90.31,3.44,0.95,10.05,-0.14,0.36,0.44,0.63,0.53,737959,5960,W,,
149,-1.51,2.4,0.45,61.88,-90.31,3.44,0.95,10.05,-0.14,0.36,0.44,0.63,0.53,737999,6000,W,,
150,-1.51,2.4,0.45,61.88,-90.31,3.44,0.14,8.75,-4.86,0.36,0.44,0.63,0.53,738038,6039,W,,
151,-1.51,2.4,0.45,61.88,-90.31,3.44,0.03,9.13,-5.93,0.36,0.44,0.63,0.53,738077,6078,W,,
152,-1.51,2.4,0.45,61.88,-90.31,3.44,-0.24,11.89,-5.81,0.36,0.44,0.63,0.53,738115,6116,W,,
153,-0.44,1.74,1,61.88,-90.31,3.44,-0.24,11.89,-5.81,0.36,0.44,0.63,0.53,738154,6155,W,,
154,-0.44,1.74,1,61.88,-90.31,3.44,-0.39,10.7,-4.74,0.36,0.44,0.63,0.53,738194,6195,W,,
155,-0.44,1.74,1,61.88,-90.31,3.44,-0.93,9.13,-4.32,0.36,0.44,0.63,0.53,738234,6235,W,,
156,-0.44,1.74,1,61.88,-90.31,3.44,0.14,9.02,-2.52,0.36,0.44,0.63,0.53,738273,6274,W,,
157,-0.44,1.74,1,51.5,-85.13,-5.13,0.14,9.02,-2.52,0.36,0.44,0.63,0.53,738311,6312,W,,
158,0.17,1.02,0.82,51.5,-85.13,-5.13,0.14,9.02,-2.52,0.36,0.44,0.63,0.53,738351,6352,W,,
159,0.17,1.02,0.82,51.5,-85.13,-5.13,0.45,9.78,0.01,0.36,0.44,0.63,0.53,738390,6391,W,,
160,0.17,1.02,0.82,51.5,-85.13,-5.13,0.68,10.39,0.89,0.36,0.44,0.63,0.53,738428,6429,W,,
161,0.17,1.02,0.82,51.5,-85.13,-5.13,-1.16,7.9,-0.3,0.36,0.44,0.63,0.53,738466,6467,W,,
162,0.14,-0.7,0.24,51.5,-85.13,-5.13,-1.16,7.9,-0.3,0.36,0.44,0.63,0.53,738505,6506,W,,
163,0.14,-0.7,0.24,51.5,-85.13,-5.13,3.13,8.32,3,0.36,0.44,0.63,0.53,738546,6547,W,,
164,-0.26,-0.09,0.04,51.5,-85.13,-5.13,3.13,8.32,3,0.36,0.44,0.63,0.53,738584,6585,W,,
165,-0.26,-0.09,0.04,51.5,-85.13,-5.13,2.98,8.67,0.89,0.36,0.44,0.63,0.53,738623,6624,W,,
166,-0.26,-0.09,0.04,49.88,-87.69,-5.06,2.98,8.67,0.89,0.36,0.44,0.63,0.53,738661,6662,W,,
167,-0.26,-0.09,0.04,49.88,-87.69,-5.06,1.29,7.71,1.2,0.36,0.44,0.63,0.53,738702,6703,W,,
168,-0.62,0.57,0.22,49.88,-87.69,-5.06,1.29,7.71,1.2,0.36,0.44,0.63,0.53,738741,6742,W,,
169,-0.62,0.57,0.22,49.88,-87.69,-5.06,1.52,8.98,2.57,0.36,0.44,0.63,0.53,738781,6782,W,,
170,-0.62,0.57,0.22,49.88,-87.69,-5.06,2.25,9.05,2.92,0.36,0.44,0.63,0.53,738818,6819,W,,
171,-1.16,0.11,0.41,49.88,-87.69,-5.06,2.25,9.05,2.92,0.36,0.44,0.63,0.53,738859,6860,W,,
172,-1.31,0.78,0.81,49.88,-87.69,-5.06,2.25,9.05,2.92,0.36,0.44,0.63,0.53,738897,6898,W,,
173,-1.31,0.78,0.81,49.88,-87.69,-5.06,2.02,9.43,3.19,0.36,0.44,0.63,0.53,738937,6938,W,,
174,-1.31,0.78,0.81,49.88,-87.69,-5.06,1.91,9.43,2.88,0.36,0.44,0.63,0.53,738976,6977,W,,
175,-1.31,0.78,0.81,49.88,-87.69,-5.06,0.95,8.63,1.89,0.36,0.44,0.63,0.53,739013,7014,W,,
176,0.08,-0.08,-0.15,49.88,-87.69,-5.06,0.95,8.63,1.89,0.36,0.44,0.63,0.53,739053,7054,W,,
177,0.01,0.12,-0.19,49.88,-87.69,-5.06,0.95,8.63,1.89,0.36,0.44,0.63,0.53,739092,7093,W,,
178,0.01,0.12,-0.19,49.88,-87.69,-5.06,2.48,10.32,4.99,0.36,0.44,0.63,0.53,739131,7132,T,,
179,0.01,0.12,-0.19,49.88,-87.69,-5.06,2.33,10.13,5.37,0.36,0.44,0.63,0.53,739169,7170,T,,
180,0.02,-0.12,-0.19,49.88,-87.69,-5.06,2.33,10.13,5.37,0.36,0.44,0.63,0.53,739209,7210,T,,
181,0,-0.24,-0.09,49.88,-87.69,-5.06,2.33,10.13,5.37,0.36,0.44,0.63,0.53,739250,7251,T,,
182,0,-0.24,-0.09,49.88,-87.69,-5.06,2.21,8.71,4.57,0.36,0.44,0.63,0.53,739291,7292,T,,
183,0,-0.24,-0.09,49.88,-87.69,-5.06,2.25,8.94,4.68,0.36,0.44,0.63,0.53,739332,7333,T,,
184,0,-0.24,-0.09,49.88,-87.69,-5.06,2.06,9.28,4.95,0.36,0.44,0.63,0.53,739371,7372,T,,
185,-0.1,-0.29,0.02,49.88,-87.69,-5.06,2.06,9.28,4.95,0.36,0.44,0.63,0.53,739410,7411,T,,
186,-0.1,-0.29,0.02,49.88,-87.69,-5.06,2.18,8.98,4.91,0.36,0.44,0.63,0.53,739450,7451,T,,
187,-0.09,-0.11,-0.01,49.88,-87.69,-5.06,2.18,8.98,4.91,0.36,0.44,0.63,0.53,739490,7491,T,,
188,-0.09,-0.11,-0.01,49.88,-87.69,-5.06,2.25,8.79,5.41,0.36,0.44,0.63,0.53,739530,7531,T,,
189,-0.09,-0.11,-0.01,49.88,-87.69,-5.06,2.21,8.67,5.3,0.36,0.44,0.63,0.53,739569,7570,T,,
190,0.03,0.17,-0.04,49.88,-87.69,-5.06,2.21,8.67,5.3,0.36,0.44,0.63,0.53,739611,7612,T,,
191,0.08,0.09,0.03,49.88,-87.69,-5.06,2.21,8.67,5.3,0.36,0.44,0.63,0.53,739650,7651,T,,
192,0.08,0.09,0.03,49.88,-87.69,-5.06,2.21,8.9,4.76,0.36,0.44,0.63,0.53,739689,7690,T,,
193,0.08,0.09,0.03,49.88,-87.69,-5.06,2.4,9.51,5.03,0.36,0.44,0.63,0.53,739728,7729,T,,
194,0.08,0.09,0.03,49.88,-87.69,-5.06,2.82,10.13,4.91,0.36,0.44,0.63,0.53,739766,7767,T,,
195,-0.17,-0.07,0.22,49.88,-87.69,-5.06,2.82,10.13,4.91,0.36,0.44,0.63,0.53,739805,7806,T,,
196,-0.28,-0.13,0.46,49.88,-87.69,-5.06,2.82,10.13,4.91,0.36,0.44,0.63,0.53,739844,7845,T,,
197,-0.28,-0.13,0.46,49.88,-87.69,-5.06,3.55,10.74,5.6,0.36,0.44,0.63,0.53,739884,7885,T,,
198,-0.28,-0.13,0.46,49.88,-87.69,-5.06,3.63,10.39,5.75,0.36,0.44,0.63,0.53,739923,7924,T,,
199,-0.28,-0.13,0.46,47.63,-78.44,-17.56,3.63,10.39,5.75,0.36,0.44,0.63,0.53,739962,7963,T,,
200,-0.68,0.08,0.72,47.63,-78.44,-17.56,3.63,10.39,5.75,0.36,0.44,0.63,0.53,740002,8003,T,,
201,-0.68,0.08,0.72,47.63,-78.44,-17.56,4.13,9.09,6.06,0.36,0.44,0.63,0.53,740042,8043,T,,
202,-0.68,0.08,0.72,47.63,-78.44,-17.56,4.09,8.67,5.91,0.36,0.44,0.63,0.53,740082,8083,T,,
203,-0.68,0.08,0.72,47.63,-78.44,-17.56,4.36,7.41,6.14,0.36,0.44,0.63,0.53,740122,8123,T,,
204,-0.68,0.08,0.72,41.25,-76.13,-21.56,4.36,7.41,6.14,0.36,0.44,0.63,0.53,740160,8161,T,,
205,-0.68,0.08,0.72,41.25,-76.13,-21.56,3.97,6.71,6.18,0.36,0.44,0.63,0.53,740200,8201,T,,
206,-0.68,0.08,0.72,41.25,-76.13,-21.56,4.93,6.18,5.95,0.36,0.44,0.63,0.53,740241,8242,T,,
207,-0.68,0.08,0.72,41.25,-76.13,-21.56,3.94,5.45,5.34,0.36,0.44,0.63,0.53,740281,8282,T,,
