,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgg,Ygg,Zgg,Xaa,Yaa,Zaa
647,0.03,-0.13,0.12,95.63,-71.38,-21.81,-9.36,-3.23,-0.03,-0.71,0.01,0.67,0.24,603190.0,37450.0,W,-1.998406293,-2.555257632,2.41553951,2.813425776,2.705340987,2.29914377,0.0,0.0,0.0,-0.0007142857142857414,0.0009523809523809532,0.002619047619047619
648,0.03,-0.13,0.12,95.63,-71.38,-21.81,-9.39,-3.19,0.08,-0.71,0.01,0.67,0.24,603232.0,37492.0,W,-2.329635324,-2.60366315,2.25220851,2.808437445,2.704419561,1.465845537,-0.001707317073170732,-0.00048780487804878027,0.0014634146341463415,0.0,0.0,0.0
649,-0.04,-0.15,0.18,95.63,-71.38,-21.81,-9.39,-3.19,0.08,-0.71,0.01,0.67,0.24,603273.0,37533.0,W,-2.754404796,-2.313530074,2.003458545,2.834562601,2.670704366,0.802164872,0.0,0.0,0.0,-0.002926829268292664,0.0046341463414634135,0.0036585365853658543
650,-0.04,-0.15,0.18,95.63,-71.38,-21.81,-9.51,-3.0,0.23,-0.71,0.01,0.67,0.24,603314.0,37574.0,W,2.999393975,-1.888459257,1.692833532,2.978834195,2.568334621,0.263808195,0.0,0.0,0.0,-0.0019047619047619065,-0.0009523809523809532,-0.0026190476190476194
651,-0.04,-0.15,0.18,95.63,-71.38,-21.81,-9.59,-3.04,0.12,-0.71,0.01,0.67,0.24,603356.0,37616.0,W,2.38975669,-1.475169976,1.326015976,-2.983182219,2.979242634,-0.201177957,0.0,0.0,0.0,0.0,0.0,0.0
652,-0.04,-0.15,0.18,101.56,-11.31,-30.69,-9.59,-3.04,0.12,-0.71,0.01,0.67,0.24,603397.0,37657.0,W,1.767432656,-1.40346398,0.918475072,-2.768937266,-1.465368275,-0.637332644,-0.0018604651162790694,-0.000930232558139535,0.01976744186046512,0.0,0.0,0.0
653,-0.12,-0.19,1.03,101.56,-11.31,-30.69,-9.59,-3.04,0.12,-0.71,0.01,0.67,0.24,603440.0,37700.0,W,1.227063143,-1.642768534,0.481724792,-2.818429723,-1.709383214,-1.078784518,0.0,0.0,0.0,-0.0061904761904761855,0.0009523809523809532,0.005476190476190476
654,-0.12,-0.19,1.03,101.56,-11.31,-30.69,-9.85,-3.0,0.35,-0.71,0.01,0.67,0.24,603482.0,37742.0,W,0.841281709,-2.017425132,0.027932833,-3.014589945,-2.050688973,-1.534905224,0.006428571428571429,-0.010238095238095237,0.06976190476190476,0.0,0.0,0.0
655,0.15,-0.62,3.96,101.56,-11.31,-30.69,-9.85,-3.0,0.35,-0.71,0.01,0.67,0.24,603524.0,37784.0,W,0.924218427,-2.453419318,-0.431519594,3.006754069,-2.425992991,-1.998283761,0.0,0.0,0.0,-0.1514634146341463,-0.023414634146341463,-0.004634146341463414
656,0.15,-0.62,3.96,101.56,-11.31,-30.69,-16.06,-3.96,0.16,-0.71,0.01,0.67,0.24,603565.0,37825.0,W,1.886767078,-2.919104357,-0.886692207,2.716347059,-2.819780802,-2.465744621,0.0,0.0,0.0,-0.0775,0.05227272727272727,0.007727272727272727
657,0.15,-0.62,3.96,101.56,-11.31,-30.69,-19.47,-1.66,0.5,-0.71,0.01,0.67,0.24,603609.0,37869.0,W,1.822871818,2.885123174,-1.331167361,2.418650826,3.058535475,-2.93579795,0.0,0.0,0.0,0.0412195121951219,-0.3934146341463414,-0.1495121951219512
658,0.15,-0.62,3.96,101.56,-11.31,-30.69,-17.78,-17.79,-5.63,-0.71,0.01,0.67,0.24,603650.0,37910.0,W,1.420488516,2.401692394,-1.761698977,2.136423978,2.647391509,2.877276257,-0.009285714285714286,-0.0680952380952381,-0.12238095238095237,0.0,0.0,0.0
659,-0.24,-3.48,-1.18,101.56,-11.31,-30.69,-17.78,-17.79,-5.63,-0.71,0.01,0.67,0.24,603692.0,37952.0,W,0.91313893,1.918721,-2.17564454,1.940772609,2.235025317,2.41423876,0.0,0.0,0.0,0.3530434782608696,0.23239130434782607,0.042608695652173914
660,-0.24,-3.48,-1.18,101.56,-11.31,-30.69,-1.54,-7.1,-3.67,-0.71,0.01,0.67,0.24,603738.0,37998.0,W,0.368869886,1.439901217,-2.570155322,2.449917044,1.828405861,1.971474481,0.019318181818181818,0.10886363636363637,-0.047954545454545465,0.0,0.0,0.0
661,0.61,1.31,-3.29,101.56,-11.31,-30.69,-1.54,-7.1,-3.67,-0.71,0.01,0.67,0.24,603782.0,38042.0,W,-0.172927311,0.968315698,-2.942209754,-2.699699303,1.433514626,1.569445486,0.0,0.0,0.0,-0.25619047619047625,0.13857142857142857,0.1295238095238095
662,0.61,1.31,-3.29,101.56,-11.31,-30.69,-12.3,-1.28,1.77,-0.71,0.01,0.67,0.24,603824.0,38084.0,W,-0.689085547,0.507086995,2.995770827,-2.812882408,1.052227187,1.233940352,0.0,0.0,0.0,-0.05214285714285713,0.04119047619047619,-0.04214285714285714
663,0.61,1.31,-3.29,101.56,-11.31,-30.69,-14.49,0.45,0.0,-0.71,0.01,0.67,0.24,603866.0,38126.0,W,-1.181153883,0.06040043,2.687261733,-3.074880597,0.682450075,0.9894999,0.0,0.0,0.0,0.0009523809523809744,0.03285714285714286,-0.011666666666666667
664,0.61,1.31,-3.29,101.56,-11.31,-30.69,-14.45,1.83,-0.49,-0.71,0.01,0.67,0.24,603908.0,38168.0,W,-1.663035491,-0.360603154,2.434534008,2.927348371,0.3154636,0.83593268,0.0,0.0,0.0,-0.017804878048780497,0.015853658536585363,0.03365853658536585
665,0.61,1.31,-3.29,101.56,-11.31,-30.69,-15.18,2.48,0.89,-0.71,0.01,0.67,0.24,603949.0,38209.0,W,-2.142971205,-0.729667124,2.257057021,2.666149982,-0.069030352,0.703468025,-0.026428571428571426,-0.005476190476190476,0.02547619047619047,0.0,0.0,0.0
666,-0.5,1.08,-2.22,101.56,-11.31,-30.69,-15.18,2.48,0.89,-0.71,0.01,0.67,0.24,603991.0,38251.0,W,-2.623097724,-0.997676052,2.145379588,2.458193809,-0.500055703,0.498172768,-0.018095238095238095,-0.009523809523809525,0.008333333333333335,0.0,0.0,0.0
667,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-15.18,2.48,0.89,-0.71,0.01,0.67,0.24,604033.0,38293.0,W,-3.101832601,-1.113736561,2.052249392,2.358205451,-0.971466106,0.204704254,0.0,0.0,0.0,0.1274418604651163,0.035581395348837204,0.04720930232558139
668,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-9.7,4.01,2.92,-0.71,0.01,0.67,0.24,604076.0,38336.0,W,2.706078966,-1.141445044,1.925911617,2.436375654,-1.440613866,-0.142622282,0.0,0.0,0.0,-0.048,0.025,0.008499999999999997
669,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-11.62,5.01,3.26,-0.71,0.01,0.67,0.24,604116.0,38376.0,W,2.233328812,-1.217402984,1.738066711,2.640397229,-1.886389017,-0.513691802,0.0,0.0,0.0,0.12727272727272726,-0.11159090909090909,0.02863636363636363
670,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-6.02,0.1,4.52,-0.71,0.01,0.67,0.24,604160.0,38420.0,W,1.76308322,-1.372070692,1.492089252,2.762778905,-2.309144242,-0.885910277,0.0,0.0,0.0,-0.18461538461538465,-0.12564102564102564,-0.07846153846153846
671,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-13.22,-4.8,1.46,-0.71,0.01,0.67,0.24,604199.0,38459.0,W,1.297294725,-1.598378608,1.197163528,2.746500094,-2.710278621,-1.247122453,0.035476190476190474,-0.0038095238095238104,0.060476190476190475,0.0,0.0,0.0
672,0.23,0.52,0.67,101.56,-11.31,-30.69,-13.22,-4.8,1.46,-0.71,0.01,0.67,0.24,604241.0,38501.0,W,0.835252444,-1.879969345,0.860907129,2.651105154,-3.08498106,-1.594541285,0.0071428571428571435,-0.013571428571428573,-0.009761904761904763,0.0,0.0,0.0
673,0.53,-0.05,0.26,101.56,-11.31,-30.69,-13.22,-4.8,1.46,-0.71,0.01,0.67,0.24,604283.0,38543.0,W,0.372230977,-2.203807036,0.488480377,2.536865461,2.86357944,-1.919806579,0.0,0.0,0.0,0.08534883720930232,0.04093023255813953,-0.016046511627906976
674,0.53,-0.05,0.26,101.56,-11.31,-30.69,-9.55,-3.04,0.77,-0.71,0.01,0.67,0.24,604326.0,38586.0,W,-0.10312231,-2.56005342,0.087107871,2.454901859,2.598368161,-2.205035163,0.0,0.0,0.0,0.004523809523809554,-0.004523809523809523,-0.015476190476190477
675,0.53,-0.05,0.26,101.56,-11.31,-30.69,-9.36,-3.23,0.12,-0.71,0.01,0.67,0.24,604368.0,38628.0,W,-0.600119837,-2.940530528,-0.338374574,2.456078853,2.456764355,-2.409618535,0.0,0.0,0.0,0.0019047619047619065,0.0009523809523809532,0.004523809523809524
676,0.53,-0.05,0.26,101.56,-11.31,-30.69,-9.28,-3.19,0.31,-0.71,0.01,0.67,0.24,604410.0,38670.0,W,-1.109844908,2.923888398,-0.812738796,2.565480408,2.493653782,-2.410322251,0.0,0.0,0.0,0.0029999999999999805,0.0,0.0037500000000000007
677,0.53,-0.05,0.26,101.56,-11.31,-30.69,-9.16,-3.19,0.46,-0.71,0.01,0.67,0.24,604450.0,38710.0,W,-1.606952867,2.297907043,-1.482313431,2.716819896,2.62577668,-1.571792739,-0.013414634146341465,0.0002439024390243903,-0.003414634146341464,0.0,0.0,0.0
678,-0.02,-0.04,0.12,101.56,-11.31,-30.69,-9.16,-3.19,0.46,-0.71,0.01,0.67,0.24,604491.0,38751.0,W,-2.064635183,-0.027824354,-2.840635686,2.804525943,2.691295734,-0.824627431,-0.0009523809523809523,0.0004761904761904762,-0.000238095238095238,0.0,0.0,0.0
679,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.16,-3.19,0.46,-0.71,0.01,0.67,0.24,604533.0,38793.0,W,-2.470691434,-0.814356389,2.382783639,2.823685596,2.702322887,-0.832608756,0.0,0.0,0.0,-0.005227272727272737,0.003409090909090907,-0.002500000000000001
680,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.39,-3.04,0.35,-0.71,0.01,0.67,0.24,604577.0,38837.0,W,-2.846432437,-1.234482599,1.855853484,2.849044805,2.677350085,-0.765828263,0.0,0.0,0.0,0.0,0.0019047619047619065,-0.000952380952380952
681,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.39,-2.96,0.31,-0.71,0.01,0.67,0.24,604619.0,38879.0,W,3.062296694,-1.597108313,1.462997397,2.96261649,2.665718818,-0.358251584,0.0,0.0,0.0,-0.0009523809523809321,-0.0009523809523809532,-0.000952380952380952
682,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.43,-3.0,0.27,-0.71,0.01,0.67,0.24,604661.0,38921.0,W,2.630425094,-1.941076045,1.099148701,-3.125975518,-3.101398178,-0.37119031,0.0,0.0,0.0,-0.0009756097560975835,0.0009756097560975618,0.0
683,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.47,-2.96,0.27,-0.71,0.01,0.67,0.24,604702.0,38962.0,W,2.053085377,-2.286238895,0.715205543,-3.009068974,-1.863967663,-0.673515072,-0.0007142857142857143,-0.004761904761904762,0.010714285714285716,0.0,0.0,0.0
684,-0.09,-0.22,0.56,101.56,-11.31,-30.69,-9.47,-2.96,0.27,-0.71,0.01,0.67,0.24,604744.0,39004.0,W,0.583484258,-2.646875807,0.301519536,-3.04328158,-1.875019123,-1.087583853,0.0013953488372093023,-0.008604651162790697,0.012790697674418606,0.0,0.0,0.0
685,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-9.47,-2.96,0.27,-0.71,0.01,0.67,0.24,604787.0,39047.0,W,-2.389260745,-3.02582854,-0.130671616,3.098972541,-2.126013423,-1.567051739,0.0,0.0,0.0,-0.024883720930232524,-0.008837209302325578,-0.000930232558139535
686,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-10.54,-3.34,0.23,-0.71,0.01,0.67,0.24,604830.0,39090.0,W,-2.996989844,2.863858352,-0.565398619,2.901848511,-2.44929262,-2.085670905,0.0,0.0,0.0,-0.08119047619047619,-0.007380952380952382,0.01666666666666667
687,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-13.95,-3.65,0.93,-0.71,0.01,0.67,0.24,604872.0,39132.0,W,2.767973813,2.462826757,-0.990138293,2.68261794,-2.807144251,-2.626428216,0.0,0.0,0.0,-0.08372093023255817,0.014186046511627904,-0.004651162790697676
688,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-17.55,-3.04,0.73,-0.71,0.01,0.67,0.24,604915.0,39175.0,W,2.299198691,2.06196533,-1.397821624,2.470729059,3.098429352,3.106230167,0.0,0.0,0.0,0.10139534883720933,-0.2869767441860465,-0.13186046511627908
689,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-13.19,-15.38,-4.94,-0.71,0.01,0.67,0.24,604958.0,39218.0,W,1.83335442,1.667910539,-1.786987655,2.312956345,2.70895932,2.559314021,0.0,0.0,0.0,0.11690476190476191,0.12880952380952382,0.08857142857142859
690,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-8.28,-9.97,-1.22,-0.71,0.01,0.67,0.24,605000.0,39260.0,W,1.340925601,1.285778145,-2.158284692,2.350953563,2.315771992,2.034738881,-0.02372093023255814,0.007441860465116278,-0.06465116279069769,0.0,0.0,0.0
691,-1.05,-0.27,-1.67,101.56,-11.31,-30.69,-8.28,-9.97,-1.22,-0.71,0.01,0.67,0.24,605043.0,39303.0,W,0.82258666,0.919750536,-2.511206226,2.924149664,1.929267793,1.555752446,0.04340909090909091,0.022727272727272728,-0.027727272727272732,0.0,0.0,0.0
692,0.86,0.73,-2.89,101.56,-11.31,-30.69,-8.28,-9.97,-1.22,-0.71,0.01,0.67,0.24,605087.0,39347.0,W,0.289891447,0.573899349,-2.843916381,-2.914934525,1.554330253,1.151762147,0.0,0.0,0.0,-0.025116279069767444,0.23069767441860464,0.07302325581395348
693,0.86,0.73,-2.89,101.56,-11.31,-30.69,-9.36,-0.05,1.92,-0.71,0.01,0.67,0.24,605130.0,39390.0,W,-0.240817905,0.25459036,3.131309631,-2.939097901,1.188539978,0.868875421,0.0,0.0,0.0,-0.05512195121951219,-0.0036585365853658543,-0.005609756097560975
694,0.86,0.73,-2.89,101.56,-11.31,-30.69,-11.62,-0.2,1.69,-0.71,0.01,0.67,0.24,605171.0,39431.0,W,-0.763952846,-0.022206783,2.862620549,-3.105690947,0.826107946,0.780329938,0.0,0.0,0.0,-0.03357142857142857,0.030952380952380953,-0.03642857142857143
695,0.86,0.73,-2.89,101.56,-11.31,-30.69,-13.03,1.1,0.16,-0.71,0.01,0.67,0.24,605213.0,39473.0,W,-1.28449359,-0.231462754,2.653274346,2.977469124,0.454321196,0.88266163,0.0,0.0,0.0,-0.03738095238095239,0.007380952380952377,0.024523809523809524
696,0.86,0.73,-2.89,101.56,-11.31,-30.69,-14.6,1.41,1.19,-0.71,0.01,0.67,0.24,605255.0,39515.0,W,-1.806523665,-0.363813998,2.508601121,2.784364882,0.052061401,0.913253437,0.0,0.0,0.0,0.0,0.0,0.0
697,0.86,0.73,-2.89,40.25,-4.25,21.5,-14.6,1.41,1.19,-0.71,0.01,0.67,0.24,605296.0,39556.0,W,-2.332144355,-0.465077913,2.396661175,2.618307126,-0.403415446,0.748146054,-0.049512195121951215,-0.00024390243902439046,0.017560975609756103,0.0,0.0,0.0
698,-1.17,0.72,-2.17,40.25,-4.25,21.5,-14.6,1.41,1.19,-0.71,0.01,0.67,0.24,605337.0,39597.0,W,-2.86088278,-0.610762413,2.261343031,2.493534832,-0.897353672,0.470535506,0.0,0.0,0.0,0.10170731707317072,0.0924390243902439,0.042195121951219515
699,-1.17,0.72,-2.17,40.25,-4.25,21.5,-10.43,5.2,2.92,-0.71,0.01,0.67,0.24,605378.0,39638.0,W,2.892317005,-0.828439585,2.074604587,2.425728378,-1.384912622,0.142010736,0.0,0.0,0.0,-0.03825000000000003,0.015249999999999986,0.012250000000000006
700,-1.17,0.72,-2.17,40.25,-4.25,21.5,-11.96,5.81,3.41,-0.71,0.01,0.67,0.24,605418.0,39678.0,W,2.357324964,-1.101425879,1.840965708,2.423258056,-1.842952486,-0.210205605,0.0,0.0,0.0,0.03073170731707321,-0.21853658536585363,0.05609756097560975
701,-1.17,0.72,-2.17,40.25,-4.25,21.5,-10.7,-3.15,5.71,-0.71,0.01,0.67,0.24,605459.0,39719.0,W,1.817501001,-1.410924898,1.569844163,2.469395151,-2.270549901,-0.569252004,0.0,0.0,0.0,0.0067499999999999895,-0.006750000000000001,-0.052500000000000005
702,-1.17,0.72,-2.17,40.25,-4.25,21.5,-10.43,-3.42,3.61,-0.71,0.01,0.67,0.24,605499.0,39759.0,W,1.281337161,-1.748641859,1.268899096,2.527654968,-2.668521849,-0.927948319,0.039523809523809524,-0.013333333333333332,0.06333333333333334,0.0,0.0,0.0
703,0.49,0.16,0.49,40.25,-4.25,21.5,-10.43,-3.42,3.61,-0.71,0.01,0.67,0.24,605541.0,39801.0,W,0.753324017,-2.110012262,0.943873625,2.573882749,-3.029632232,-1.285222276,0.0002500000000000002,-0.007250000000000001,-0.008249999999999999,0.0,0.0,0.0
704,0.5,-0.13,0.16,40.25,-4.25,21.5,-10.43,-3.42,3.61,-0.71,0.01,0.67,0.24,605581.0,39841.0,W,0.232549535,-2.493643485,0.599146753,2.611264549,2.945097354,-1.637931152,0.0,0.0,0.0,0.033499999999999995,0.007750000000000002,-0.06999999999999999
705,0.5,-0.13,0.16,40.25,-4.25,21.5,-9.09,-3.11,0.81,-0.71,0.01,0.67,0.24,605621.0,39881.0,W,-0.288197595,-2.901083473,0.240126164,2.654287547,2.720203465,-1.980530281,0.0,0.0,0.0,-0.007500000000000018,-0.0010000000000000009,-0.013500000000000002
706,0.5,-0.13,0.16,40.25,-4.25,21.5,-9.39,-3.15,0.27,-0.71,0.01,0.67,0.24,605661.0,39921.0,W,-0.824115731,2.941476543,-0.121306537,2.707368832,2.618784177,-2.306715564,0.0,0.0,0.0,0.0017948717948718022,0.0017948717948717908,0.004871794871794872
707,0.5,-0.13,0.16,40.25,-4.25,21.5,-9.32,-3.08,0.46,-0.71,0.01,0.67,0.24,605700.0,39960.0,W,-1.372509517,2.432760035,-0.461962436,2.757027482,2.631877744,-2.609467813,-0.013250000000000001,0.003,-0.0004999999999999998,0.0,0.0,0.0
708,-0.03,-0.01,0.14,40.25,-4.25,21.5,-9.32,-3.08,0.46,-0.71,0.01,0.67,0.24,605740.0,40000.0,W,-1.896643859,1.710715339,-0.710005336,2.790306248,2.661192422,-2.855587727,0.0,-0.0007692307692307692,0.0002564102564102559,0.0,0.0,0.0
709,-0.03,-0.04,0.15,40.25,-4.25,21.5,-9.32,-3.08,0.46,-0.71,0.01,0.67,0.24,605779.0,40039.0,W,-2.357969881,0.322867128,0.415053162,2.809460765,2.670533076,-0.808158689,0.0,0.0,0.0,-0.0009523809523809321,0.003809523809523813,0.003809523809523809
710,-0.03,-0.04,0.15,40.25,-4.25,21.5,-9.36,-2.92,0.62,-0.71,0.01,0.67,0.24,605821.0,40081.0,W,-2.735732262,-0.653502143,1.787749602,2.824375611,2.700361075,-0.506242818,0.0,0.0,0.0,0.0,0.002749999999999997,0.0010000000000000009
711,-0.03,-0.04,0.15,40.25,-4.25,21.5,-9.36,-2.81,0.66,-0.71,0.01,0.67,0.24,605861.0,40121.0,W,-3.060519053,-0.950915476,2.265815387,2.84836972,2.751311382,-0.769893527,0.0,0.0,0.0,-0.002894736842105295,-0.0021052631578947385,-0.007105263157894737
712,-0.03,-0.04,0.15,40.25,-4.25,21.5,-9.47,-2.89,0.39,-0.71,0.01,0.67,0.24,605899.0,40159.0,W,2.91763826,-1.138812975,2.161011677,2.885340065,2.850243199,-1.050881241,-0.0014634146341463415,0.0007317073170731707,0.0,0.0,0.0,0.0
713,-0.09,-0.01,0.15,40.25,-4.25,21.5,-9.47,-2.89,0.39,-0.71,0.01,0.67,0.24,605940.0,40200.0,W,2.636725427,-1.380231865,1.818440682,2.927757594,-3.087138726,-1.307100852,0.0,0.0,0.0,-0.0009756097560975402,0.0019512195121951237,0.0009756097560975605
714,-0.09,-0.01,0.15,40.25,-4.25,21.5,-9.51,-2.81,0.43,-0.71,0.01,0.67,0.24,605981.0,40241.0,W,2.349123699,-1.673955588,1.39344777,2.948892293,-2.468590707,-1.381229896,0.0012195121951219512,-0.007317073170731707,0.009024390243902438,0.0,0.0,0.0
715,-0.04,-0.31,0.52,40.25,-4.25,21.5,-9.51,-2.81,0.43,-0.71,0.01,0.67,0.24,606022.0,40282.0,W,2.110540526,-2.009042693,0.925842439,2.919060142,-2.278159366,-0.689276316,0.0,0.0,0.0,-0.013500000000000022,-0.007499999999999995,-0.0125
716,-0.04,-0.31,0.52,40.25,-4.25,21.5,-10.05,-3.11,-0.07,-0.71,0.01,0.67,0.24,606062.0,40322.0,W,1.975277179,-2.380373859,0.432895135,2.8319122,-2.386117078,-0.36162559,0.0,0.0,0.0,-0.01658536585365853,-0.012195121951219513,0.008292682926829269
717,-0.04,-0.31,0.52,40.25,-4.25,21.5,-10.73,-3.61,0.27,-0.71,0.01,0.67,0.24,606103.0,40363.0,W,1.891422071,-2.777935299,-0.067943312,2.694559542,-2.604657766,-0.553888316,0.0,0.0,0.0,0.0,0.0,0.0
718,-0.04,-0.31,0.52,48.38,-13.0,18.69,-10.73,-3.61,0.27,-0.71,0.01,0.67,0.24,606143.0,40403.0,W,1.776355995,3.090644946,-0.561528336,2.521950721,-2.874493076,-0.824869094,0.005952380952380952,-0.037380952380952376,0.11023809523809526,0.0,0.0,0.0
719,0.21,-1.88,5.15,48.38,-13.0,18.69,-10.73,-3.61,0.27,-0.71,0.01,0.67,0.24,606185.0,40445.0,W,1.602685435,2.666623408,-1.036972557,2.339932312,3.110357286,-1.090149984,0.0,0.0,0.0,0.006976744186046528,-0.1346511627906977,0.00813953488372093
720,0.21,-1.88,5.15,48.38,-13.0,18.69,-10.43,-9.4,0.62,-0.71,0.01,0.67,0.24,606228.0,40488.0,W,1.382672972,2.239889722,-1.487579147,2.199451631,2.796244982,-1.342326727,0.010731707317073172,0.027317073170731704,-0.15658536585365854,0.0,0.0,0.0
721,0.65,-0.76,-1.27,48.38,-13.0,18.69,-10.43,-9.4,0.62,-0.71,0.01,0.67,0.24,606269.0,40529.0,W,1.131946391,1.824957125,-1.915285964,2.283936022,2.47465001,-1.590791461,0.0,0.0,0.0,0.135,0.0611904761904762,-0.030952380952380953
722,0.65,-0.76,-1.27,48.38,-13.0,18.69,-4.76,-6.83,-0.68,-0.71,0.01,0.67,0.24,606311.0,40571.0,W,0.861021464,1.444618667,-2.326424381,-3.097146681,2.151923482,-1.891386211,0.0,0.0,0.0,-0.05075,0.052750000000000005,-0.013499999999999998
723,0.65,-0.76,-1.27,48.38,-13.0,18.69,-6.79,-4.72,-1.22,-0.71,0.01,0.67,0.24,606351.0,40611.0,W,0.579107051,1.125574183,-2.724580937,-2.624027486,1.822766791,-2.276984362,0.04829268292682927,0.03512195121951219,-0.05512195121951219,0.0,0.0,0.0
724,2.63,0.68,-3.53,48.38,-13.0,18.69,-6.79,-4.72,-1.22,-0.71,0.01,0.67,0.24,606392.0,40652.0,W,0.294148704,0.90493973,-3.111951841,-2.675117463,1.47272252,-2.716208761,0.016500000000000004,-0.002250000000000002,-0.00025000000000000575,0.0,0.0,0.0
725,3.29,0.59,-3.54,48.38,-13.0,18.69,-6.79,-4.72,-1.22,-0.71,0.01,0.67,0.24,606432.0,40692.0,W,0.013792371,0.818249579,2.792431723,-2.840536436,1.090832031,3.095517703,0.0,0.0,0.0,-0.16690476190476192,0.12214285714285714,-0.05738095238095239
726,3.29,0.59,-3.54,48.38,-13.0,18.69,-13.8,0.41,-3.63,-0.71,0.01,0.67,0.24,606474.0,40734.0,W,-0.253261509,0.825683327,2.418380417,-3.036342199,0.668979161,2.603690468,0.0,0.0,0.0,0.002771084337349403,0.026265060240963853,-0.010722891566265056
727,3.29,0.59,-3.54,48.38,-13.0,18.69,-13.57,2.59,-4.52,-0.71,0.01,0.67,0.24,606557.0,40817.0,W,-0.495398414,0.793165938,2.043226149,3.046616433,0.202985905,2.0974514,0.0,0.0,0.0,0.020000000000000018,0.0375,-0.021750000000000002
728,3.29,0.59,-3.54,48.38,-13.0,18.69,-12.77,4.09,-5.39,-0.71,0.01,0.67,0.24,606597.0,40857.0,W,-0.69588695,0.666279047,1.665052524,2.854191283,-0.304483555,1.578505402,0.0,0.0,0.0,0.024761904761904742,0.03904761904761906,0.019047619047619042
729,3.29,0.59,-3.54,48.38,-13.0,18.69,-11.73,5.73,-4.59,-0.71,0.01,0.67,0.24,606639.0,40899.0,W,-0.828922319,0.477222959,1.287308508,2.677093323,-0.834110385,1.046214233,-0.02560975609756097,0.036585365853658534,0.10829268292682928,0.0,0.0,0.0
730,2.24,2.09,0.9,48.38,-13.0,18.69,-11.73,5.73,-4.59,-0.71,0.01,0.67,0.24,606680.0,40940.0,W,-0.845928801,0.263071804,0.913408281,2.520180574,-1.354718965,0.496244525,0.0,0.0,0.0,-0.18048780487804875,0.0197560975609756,0.48390243902439023
731,2.24,2.09,0.9,48.38,-13.0,18.69,-19.13,6.54,15.25,-0.71,0.01,0.67,0.24,606721.0,40981.0,T,-0.710451149,0.045408179,0.545143193,2.39223389,-1.843925437,-0.078681316,0.0,0.0,0.0,0.253,-0.26925,-0.3755
732,2.24,2.09,0.9,48.38,-13.0,18.69,-9.01,-4.23,0.23,-0.71,0.01,0.67,0.24,606761.0,41021.0,T,-0.543950103,-0.165635475,0.181884642,2.311627466,-2.291493726,-0.686545349,0.0,0.0,0.0,-0.016666666666666677,0.025641025641025654,-0.023333333333333334
733,2.24,2.09,0.9,48.38,-13.0,18.69,-9.66,-3.23,-0.68,-0.71,0.01,0.67,0.24,606800.0,41060.0,T,-0.519956781,-0.375900625,-0.172561503,2.304492302,-2.692826256,-1.335000567,0.0,0.0,0.0,0.0,0.0,0.0
734,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.66,-3.23,-0.68,-0.71,0.01,0.67,0.24,606839.0,41099.0,T,-0.642656384,-0.600732088,-0.505373498,2.401074431,-3.044784585,-2.02657293,0.0,0.0,0.0,0.01487804878048779,0.0,0.028780487804878054
735,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.05,-3.23,0.5,-0.71,0.01,0.67,0.24,606880.0,41140.0,T,-0.855882623,-0.850551065,-0.807029733,2.579293768,2.948375306,-2.751496574,0.0,0.0,0.0,-0.008499999999999997,-0.002749999999999997,-0.01825
736,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.39,-3.34,-0.23,-0.71,0.01,0.67,0.24,606920.0,41180.0,T,-1.121325849,-1.128935569,-1.084354826,2.725622009,2.751112813,2.773890832,0.0,0.0,0.0,0.00575000000000001,0.002749999999999997,0.0115
737,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.16,-3.23,0.23,-0.71,0.01,0.67,0.24,606960.0,41220.0,T,-1.418524463,-1.434471153,-1.36010743,2.782665108,2.678023365,1.928872739,0.0,0.0,0.0,0.0,0.0010256410256410265,-0.0007692307692307692
738,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.16,-3.19,0.2,-0.71,0.01,0.67,0.24,606999.0,41259.0,T,-1.736691867,-1.763403719,-1.647802308,2.784680444,2.700908019,1.000607153,-0.05675,-0.05175,-0.022,0.0,0.0,0.0
