,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,DirecFTion,SensorFTime,FTime,Label
613,0.09,-0.95,0.45,99.69,-29.81,20.44,-10.89,-3.69,-4.05,-0.71,0.01,0.67,0.24,596553,30813,FW
614,-4.98,0.17,0.92,99.69,-29.81,20.44,-10.89,-3.69,-4.05,-0.71,0.01,0.67,0.24,596595,30855,FW
615,-4.98,0.17,0.92,99.69,-29.81,20.44,-6.83,-6.29,-1.91,-0.71,0.01,0.67,0.24,596637,30897,FW
616,-3.95,0.19,-0.16,99.69,-29.81,20.44,-6.83,-6.29,-1.91,-0.71,0.01,0.67,0.24,596678,30938,FW
617,-3.95,0.19,-0.16,99.69,-29.81,20.44,-8.47,-3.54,2.73,-0.71,0.01,0.67,0.24,596720,30980,FW
618,-3.95,0.19,-0.16,99.69,-29.81,20.44,-8.28,-7.71,5.14,-0.71,0.01,0.67,0.24,596762,31022,FW
619,-3.95,0.19,-0.16,99.69,-29.81,20.44,-7.17,-8.9,4.07,-0.71,0.01,0.67,0.24,596802,31062,FW
620,-1.35,0.31,-0.39,99.69,-29.81,20.44,-7.17,-8.9,4.07,-0.71,0.01,0.67,0.24,596843,31103,FW
621,-1.35,0.31,-0.39,99.69,-29.81,20.44,-11.39,-8.44,6.25,-0.71,0.01,0.67,0.24,596885,31145,FW
622,0.53,0.78,-0.04,99.69,-29.81,20.44,-11.39,-8.44,6.25,-0.71,0.01,0.67,0.24,596926,31186,FT
623,0.53,0.78,-0.04,99.69,-29.81,20.44,-9.63,-3.08,-0.42,-0.71,0.01,0.67,0.24,596967,31227,FT
624,0.53,0.78,-0.04,99.69,-29.81,20.44,-9.09,-3.04,0.5,-0.71,0.01,0.67,0.24,597008,31268,FT
625,0.53,0.78,-0.04,88.63,-62.31,32.94,-9.09,-3.04,0.5,-0.71,0.01,0.67,0.24,597047,31307,FT
626,0.02,0.05,-0.03,88.63,-62.31,32.94,-9.09,-3.04,0.5,-0.71,0.01,0.67,0.24,597087,31347,FT
627,0.02,0.05,-0.03,88.63,-62.31,32.94,-9.13,-3.15,0.46,-0.71,0.01,0.67,0.24,597128,31388,FT
628,-0.1,0.15,-0.02,88.63,-62.31,32.94,-9.13,-3.15,0.46,-0.71,0.01,0.67,0.24,597168,31428,FT
629,-0.1,0.15,-0.02,88.63,-62.31,32.94,-9.09,-3.3,0.04,-0.71,0.01,0.67,0.24,597209,31469,FT
630,-0.1,0.15,-0.02,88.63,-62.31,32.94,-9.24,-3.34,-0.15,-0.71,0.01,0.67,0.24,597249,31509,FT
631,0.02,-0.05,0.03,88.63,-62.31,32.94,-9.24,-3.34,-0.15,-0.71,0.01,0.67,0.24,597291,31551,FT
632,0.04,-0.17,0.07,88.63,-62.31,32.94,-9.24,-3.34,-0.15,-0.71,0.01,0.67,0.24,597332,31592,FT
633,0.04,-0.17,0.07,88.63,-62.31,32.94,-9.24,-3.19,-0.03,-0.71,0.01,0.67,0.24,597373,31633,FT
634,0.04,-0.17,0.07,88.63,-62.31,32.94,-9.16,-3.15,0.2,-0.71,0.01,0.67,0.24,597415,31675,FT
635,0.04,-0.17,0.07,88.63,-62.31,32.94,-9.16,-3.15,0.23,-0.71,0.01,0.67,0.24,597454,31714,FT
636,0.04,-0.17,0.07,88.13,-64.94,33.75,-9.16,-3.15,0.23,-0.71,0.01,0.67,0.24,597494,31754,FT
637,0.04,-0.17,0.07,88.13,-64.94,33.75,-9.05,-3.19,0.27,-0.71,0.01,0.67,0.24,597535,31795,FT
638,-0.02,-0.02,-0.01,88.13,-64.94,33.75,-9.05,-3.19,0.27,-0.71,0.01,0.67,0.24,597575,31835,FT
639,-0.02,-0.02,-0.01,88.13,-64.94,33.75,-9.13,-3.19,0.2,-0.71,0.01,0.67,0.24,597616,31876,FT
640,-0.02,-0.02,-0.01,88.13,-64.94,33.75,-9.01,-3.19,0.31,-0.71,0.01,0.67,0.24,597657,31917,FT
641,-0.02,-0.02,-0.01,88.38,-63.44,33.75,-9.01,-3.19,0.31,-0.71,0.01,0.67,0.24,597699,31959,FT
642,-0.03,0.11,0,88.38,-63.44,33.75,-9.01,-3.19,0.31,-0.71,0.01,0.67,0.24,597741,32001,FT
643,-0.03,0.11,0,88.38,-63.44,33.75,-9.16,-3.19,0,-0.71,0.01,0.67,0.24,597782,32042,FT
644,0,0.03,0,88.38,-63.44,33.75,-9.16,-3.19,0,-0.71,0.01,0.67,0.24,597823,32083,FT
645,0,0.03,0,88.38,-63.44,33.75,-9.2,-3.19,0,-0.71,0.01,0.67,0.24,597863,32123,FT
646,0,0.03,0,88.38,-63.44,33.75,-9.05,-3.19,0.16,-0.71,0.01,0.67,0.24,597902,32162,FT
647,0.01,-0.06,0.05,88.38,-63.44,33.75,-9.05,-3.19,0.16,-0.71,0.01,0.67,0.24,597943,32203,FT
648,0.02,-0.12,0.05,88.38,-63.44,33.75,-9.05,-3.19,0.16,-0.71,0.01,0.67,0.24,597984,32244,FT
649,0.02,-0.12,0.05,88.38,-63.44,33.75,-9.2,-3.23,0,-0.71,0.01,0.67,0.24,598024,32284,FT
650,0.02,-0.12,0.05,88.38,-63.44,33.75,-9.28,-3.04,0.2,-0.71,0.01,0.67,0.24,598066,32326,FT
651,0.02,-0.12,0.05,88.38,-63.44,33.75,-9.16,-2.92,0.66,-0.71,0.01,0.67,0.24,598106,32366,FT
652,0.02,-0.12,0.05,89.19,-65.38,31.31,-9.16,-2.92,0.66,-0.71,0.01,0.67,0.24,598145,32405,FT
653,0.01,-0.12,0.06,89.19,-65.38,31.31,-9.16,-2.92,0.66,-0.71,0.01,0.67,0.24,598184,32444,FT
654,0.01,-0.12,0.06,89.19,-65.38,31.31,-9.24,-2.89,0.62,-0.71,0.01,0.67,0.24,598225,32485,FT
655,0.01,-0.12,0.06,89.19,-65.38,31.31,-9.24,-2.85,0.7,-0.71,0.01,0.67,0.24,598265,32525,FT
656,0.01,-0.12,0.06,89.19,-65.38,31.31,-9.24,-2.89,0.66,-0.71,0.01,0.67,0.24,598305,32565,FT
657,0.01,-0.12,0.06,88.19,-66.06,30.94,-9.24,-2.89,0.66,-0.71,0.01,0.67,0.24,598344,32604,FT
658,0.01,-0.12,0.06,88.19,-66.06,30.94,-9.24,-2.85,0.73,-0.71,0.01,0.67,0.24,598385,32645,FT
659,0,-0.01,0,88.19,-66.06,30.94,-9.24,-2.85,0.73,-0.71,0.01,0.67,0.24,598425,32685,FT
660,0,-0.01,0,88.19,-66.06,30.94,-9.24,-2.81,0.7,-0.71,0.01,0.67,0.24,598465,32725,FT
661,0,-0.01,0,88.19,-66.06,30.94,-9.24,-2.89,0.7,-0.71,0.01,0.67,0.24,598505,32765,FT
662,0,-0.01,0,89.19,-65.38,33.31,-9.24,-2.89,0.7,-0.71,0.01,0.67,0.24,598545,32805,FT
663,0,0.02,-0.05,89.19,-65.38,33.31,-9.24,-2.89,0.7,-0.71,0.01,0.67,0.24,598585,32845,FT
664,0,0.02,-0.05,89.19,-65.38,33.31,-9.2,-2.89,0.77,-0.71,0.01,0.67,0.24,598625,32885,FT
665,0,0.02,-0.05,89.19,-65.38,33.31,-9.24,-3,0.54,-0.71,0.01,0.67,0.24,598665,32925,FT
666,0,0.02,-0.05,89.19,-65.38,33.31,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,598705,32965,FT
667,0,0.02,-0.05,89.19,-65.38,30.5,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,598744,33004,FT
668,0,0.02,-0.05,89.19,-65.38,30.5,-9.24,-3,0.5,-0.71,0.01,0.67,0.24,598785,33045,FT
669,0.01,0,0.01,89.19,-65.38,30.5,-9.24,-3,0.5,-0.71,0.01,0.67,0.24,598825,33085,FT
670,0.01,0,0.01,89.19,-65.38,30.5,-9.24,-2.96,0.58,-0.71,0.01,0.67,0.24,598865,33125,FT
671,0.01,0,0.01,89.19,-65.38,30.5,-9.2,-2.92,0.7,-0.71,0.01,0.67,0.24,598905,33165,FT
672,0.01,0,0.01,89.19,-65.38,31.69,-9.2,-2.92,0.7,-0.71,0.01,0.67,0.24,598944,33204,FT
673,0.01,-0.01,-0.01,89.19,-65.38,31.69,-9.2,-2.92,0.7,-0.71,0.01,0.67,0.24,598984,33244,FT
674,0.01,-0.01,-0.01,89.19,-65.38,31.69,-9.2,-2.96,0.7,-0.71,0.01,0.67,0.24,599024,33284,FT
675,0.01,-0.01,-0.01,89.19,-65.38,31.69,-9.24,-3,0.62,-0.71,0.01,0.67,0.24,599065,33325,FT
676,0.01,-0.01,-0.01,89.19,-65.38,31.69,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,599106,33366,FT
677,0.01,-0.01,-0.01,89.88,-65.44,32.13,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,599145,33405,FT
678,0,-0.01,0,89.88,-65.44,32.13,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,599186,33446,FT
679,0,-0.01,0,89.88,-65.44,32.13,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,599227,33487,FT
680,0,-0.01,0,89.88,-65.44,32.13,-9.2,-3,0.66,-0.71,0.01,0.67,0.24,599267,33527,FT
681,0,-0.01,0,89.88,-65.44,32.13,-9.28,-2.96,0.62,-0.71,0.01,0.67,0.24,599307,33567,FT
682,0,-0.01,0,89.88,-65.44,32.13,-9.24,-2.92,0.7,-0.71,0.01,0.67,0.24,599346,33606,FT
683,0.02,-0.09,0.08,89.88,-65.44,32.13,-9.24,-2.92,0.7,-0.71,0.01,0.67,0.24,599386,33646,FT
684,0.02,-0.08,0.09,89.88,-65.44,32.13,-9.24,-2.92,0.7,-0.71,0.01,0.67,0.24,599426,33686,FT
685,0.02,-0.08,0.09,89.88,-65.44,32.13,-9.28,-2.81,0.85,-0.71,0.01,0.67,0.24,599465,33725,FT
686,0.02,-0.08,0.09,89.88,-65.44,32.13,-9.24,-2.77,0.93,-0.71,0.01,0.67,0.24,599505,33765,FT
687,0.02,-0.08,0.09,89.19,-66.13,30.06,-9.24,-2.77,0.93,-0.71,0.01,0.67,0.24,599544,33804,FT
688,-0.01,0.1,-0.05,89.19,-66.13,30.06,-9.24,-2.77,0.93,-0.71,0.01,0.67,0.24,599584,33844,FT
689,-0.01,0.1,-0.05,89.19,-66.13,30.06,-9.24,-2.89,0.73,-0.71,0.01,0.67,0.24,599625,33885,FT
690,-0.01,0.1,-0.05,89.19,-66.13,30.06,-9.32,-2.92,0.54,-0.71,0.01,0.67,0.24,599666,33926,FT
691,-0.01,0.1,-0.05,89.19,-66.13,30.06,-9.32,-2.96,0.46,-0.71,0.01,0.67,0.24,599706,33966,FT
692,-0.01,0.1,-0.05,88.81,-65.31,30.5,-9.32,-2.96,0.46,-0.71,0.01,0.67,0.24,599746,34006,FT
693,-0.01,0.1,-0.05,88.81,-65.31,30.5,-9.2,-2.77,0.93,-0.71,0.01,0.67,0.24,599789,34049,FT
694,0.03,0.05,0,88.81,-65.31,30.5,-9.2,-2.77,0.93,-0.71,0.01,0.67,0.24,599831,34091,FT
695,0.03,0.05,0,88.81,-65.31,30.5,-9.2,-2.96,0.58,-0.71,0.01,0.67,0.24,599871,34131,FT
696,0.03,0.05,0,88.81,-65.31,30.5,-9.24,-3.15,0.27,-0.71,0.01,0.67,0.24,599913,34173,FT
697,0.03,0.05,0,88.81,-65.31,30.5,-9.28,-2.96,0.54,-0.71,0.01,0.67,0.24,599952,34212,FT
698,0.03,0,0.02,88.81,-65.31,30.5,-9.28,-2.96,0.54,-0.71,0.01,0.67,0.24,599993,34253,FT
699,0.03,0,0.02,88.81,-65.31,30.5,-9.36,-3,0.39,-0.71,0.01,0.67,0.24,600033,34293,FW
700,0.03,0,0.02,88.81,-65.31,30.5,-9.36,-2.96,0.46,-0.71,0.01,0.67,0.24,600074,34334,FW
701,0.03,0,0.02,88.81,-65.31,30.5,-9.28,-3.04,0.5,-0.71,0.01,0.67,0.24,600115,34375,FW
702,0.03,0,0.02,88.81,-65.31,30.5,-9.28,-3.04,0.46,-0.71,0.01,0.67,0.24,600155,34415,FW
703,0.03,0,0.02,97,-64.88,19,-9.28,-3.04,0.46,-0.71,0.01,0.67,0.24,600195,34455,FW
704,-0.22,0.25,0.02,97,-64.88,19,-9.28,-3.04,0.46,-0.71,0.01,0.67,0.24,600235,34495,FW
705,-0.22,0.25,0.02,97,-64.88,19,-9.43,-3.23,-0.19,-0.71,0.01,0.67,0.24,600274,34534,FW
706,-0.22,0.25,0.02,97,-64.88,19,-10.16,-1.28,1.42,-0.71,0.01,0.67,0.24,600315,34575,FW
707,-0.22,0.25,0.02,97,-64.88,19,-10.85,1.86,4.75,-0.71,0.01,0.67,0.24,600356,34616,FW
708,-0.22,0.25,0.02,90.5,-69.94,24.88,-10.85,1.86,4.75,-0.71,0.01,0.67,0.24,600395,34655,FW
709,-2.17,-0.9,0.03,90.5,-69.94,24.88,-10.85,1.86,4.75,-0.71,0.01,0.67,0.24,600436,34696,FW
710,-2.17,-0.9,0.03,90.5,-69.94,24.88,-8.05,-2.96,1.19,-0.71,0.01,0.67,0.24,600478,34738,FW
711,-2.17,-0.9,0.03,90.5,-69.94,24.88,-10.12,-3.5,-0.34,-0.71,0.01,0.67,0.24,600520,34780,FW
712,-2.17,-0.9,0.03,90.5,-69.94,24.88,-8.97,-3.96,-0.95,-0.71,0.01,0.67,0.24,600562,34822,FW
713,-2.17,-0.9,0.03,90.5,-69.94,24.88,-8.86,-4,-0.61,-0.71,0.01,0.67,0.24,600602,34862,FW
714,-0.74,-0.22,0.01,90.5,-69.94,24.88,-8.86,-4,-0.61,-0.71,0.01,0.67,0.24,600643,34903,FW
715,-0.91,-0.37,0.05,90.5,-69.94,24.88,-8.86,-4,-0.61,-0.71,0.01,0.67,0.24,600684,34944,FW
716,-0.91,-0.37,0.05,90.5,-69.94,24.88,-9.59,-2.23,1.96,-0.71,0.01,0.67,0.24,600727,34987,FW
717,-0.91,-0.37,0.05,90.5,-69.94,24.88,-9.85,-1.43,2.34,-0.71,0.01,0.67,0.24,600769,35029,FW
718,-0.91,-0.37,0.05,90.5,-69.94,24.88,-9.32,-1.62,0.89,-0.71,0.01,0.67,0.24,600810,35070,FW
719,-0.91,-0.37,0.05,90.5,-69.94,24.88,-9.47,-2.92,-0.11,-0.71,0.01,0.67,0.24,600850,35110,FW
720,-3.19,-2.03,0.54,90.5,-69.94,24.88,-9.47,-2.92,-0.11,-0.71,0.01,0.67,0.24,600892,35152,FW
721,-2.34,-0.72,0.26,90.5,-69.94,24.88,-9.47,-2.92,-0.11,-0.71,0.01,0.67,0.24,600933,35193,FW
722,-2.34,-0.72,0.26,90.5,-69.94,24.88,-8.25,-7.98,-1.64,-0.71,0.01,0.67,0.24,600975,35235,FW
723,-2.34,-0.72,0.26,90.5,-69.94,24.88,-8.63,-6.29,0.66,-0.71,0.01,0.67,0.24,601017,35277,FW
724,-2.34,-0.72,0.26,90.5,-69.94,24.88,-9.13,-5.64,0.39,-0.71,0.01,0.67,0.24,601059,35319,FW
725,-2.34,-0.72,0.26,90.5,-69.94,24.88,-8.89,-4.11,0.5,-0.71,0.01,0.67,0.24,601099,35359,FW
726,0.13,0.28,-0.59,90.5,-69.94,24.88,-8.89,-4.11,0.5,-0.71,0.01,0.67,0.24,601140,35400,FW
727,-0.11,0.3,-0.63,90.5,-69.94,24.88,-8.89,-4.11,0.5,-0.71,0.01,0.67,0.24,601181,35441,FW
728,-0.11,0.3,-0.63,90.5,-69.94,24.88,-8.55,-2.16,1.31,-0.71,0.01,0.67,0.24,601222,35482,FW
729,-0.4,0.16,-0.35,90.5,-69.94,24.88,-8.55,-2.16,1.31,-0.71,0.01,0.67,0.24,601263,35523,FW
730,-0.4,0.16,-0.35,90.5,-69.94,24.88,-8.97,-0.93,0.93,-0.71,0.01,0.67,0.24,601302,35562,FW
731,1.61,-0.3,1.29,90.5,-69.94,24.88,-8.97,-0.93,0.93,-0.71,0.01,0.67,0.24,601344,35604,FW
732,1.61,-0.3,1.29,90.5,-69.94,24.88,-12.15,-3.46,3.22,-0.71,0.01,0.67,0.24,601383,35643,FW
733,0.1,0.51,0.39,90.5,-69.94,24.88,-12.15,-3.46,3.22,-0.71,0.01,0.67,0.24,601424,35684,FW
734,0.1,0.51,0.39,90.5,-69.94,24.88,-9.78,-3.38,-0.03,-0.71,0.01,0.67,0.24,601464,35724,FW
735,0.1,0.51,0.39,90.5,-69.94,24.88,-8.66,-3.3,1.19,-0.71,0.01,0.67,0.24,601503,35763,FW
736,0.1,0.51,0.39,90,-59.56,-4.88,-8.66,-3.3,1.19,-0.71,0.01,0.67,0.24,601543,35803,FW
737,0.14,0.05,0.08,90,-59.56,-4.88,-8.66,-3.3,1.19,-0.71,0.01,0.67,0.24,601583,35843,FW
738,0.14,0.05,0.08,90,-59.56,-4.88,-8.86,-3.5,0.43,-0.71,0.01,0.67,0.24,601623,35883,FW
739,0.14,0.05,0.08,90,-59.56,-4.88,-9.47,-3.38,0.08,-0.71,0.01,0.67,0.24,601664,35924,FW
740,0.14,0.05,0.08,90,-59.56,-4.88,-9.16,-3.27,0.39,-0.71,0.01,0.67,0.24,601703,35963,FW
741,0.14,0.05,0.08,90.06,-61.06,-3.69,-9.16,-3.27,0.39,-0.71,0.01,0.67,0.24,601742,36002,FW
742,0.02,-0.03,0.07,90.06,-61.06,-3.69,-9.16,-3.27,0.39,-0.71,0.01,0.67,0.24,601781,36041,FW
743,0.02,-0.03,0.07,90.06,-61.06,-3.69,-9.28,-3.15,0.39,-0.71,0.01,0.67,0.24,601822,36082,FW
744,0.02,-0.03,0.07,90.06,-61.06,-3.69,-9.28,-3.15,0.39,-0.71,0.01,0.67,0.24,601863,36123,FW
745,0.02,-0.03,0.07,90.06,-61.06,-3.69,-9.32,-3.11,0.31,-0.71,0.01,0.67,0.24,601902,36162,FW
746,-0.08,-0.02,0.1,90.06,-61.06,-3.69,-9.32,-3.11,0.31,-0.71,0.01,0.67,0.24,601943,36203,FW
747,-0.11,-0.05,0.17,90.06,-61.06,-3.69,-9.32,-3.11,0.31,-0.71,0.01,0.67,0.24,601982,36242,FW
748,0,-0.37,0.53,90.06,-61.06,-3.69,-9.32,-3.11,0.31,-0.71,0.01,0.67,0.24,602022,36282,FW
749,0,-0.37,0.53,90.06,-61.06,-3.69,-9.74,-3.46,-0.03,-0.71,0.01,0.67,0.24,602063,36323,FW
750,0,-0.37,0.53,90.06,-61.06,-3.69,-10.31,-3.84,-0.11,-0.71,0.01,0.67,0.24,602105,36365,FW
751,0,-0.37,0.53,95.63,-71.38,-21.81,-10.31,-3.84,-0.11,-0.71,0.01,0.67,0.24,602146,36406,FW
752,-0.36,-1.73,5.96,95.63,-71.38,-21.81,-10.31,-3.84,-0.11,-0.71,0.01,0.67,0.24,602189,36449,FW
753,-0.36,-1.73,5.96,95.63,-71.38,-21.81,-12.11,-10.66,-1.61,-0.71,0.01,0.67,0.24,602232,36492,FW
754,-0.43,-0.55,-1.25,95.63,-71.38,-21.81,-12.11,-10.66,-1.61,-0.71,0.01,0.67,0.24,602276,36536,FW
755,-0.43,-0.55,-1.25,95.63,-71.38,-21.81,-3.38,-7.14,0.27,-0.71,0.01,0.67,0.24,602320,36580,FW
756,-0.43,-0.55,-1.25,95.63,-71.38,-21.81,-9.05,-1.58,3.38,-0.71,0.01,0.67,0.24,602362,36622,FW
757,-0.43,-0.55,-1.25,95.63,-71.38,-21.81,-11.23,-1.47,1.8,-0.71,0.01,0.67,0.24,602403,36663,FW
758,-0.35,1.07,-3.25,95.63,-71.38,-21.81,-11.23,-1.47,1.8,-0.71,0.01,0.67,0.24,602447,36707,FW
759,-0.14,1,-2.59,95.63,-71.38,-21.81,-11.23,-1.47,1.8,-0.71,0.01,0.67,0.24,602489,36749,FW
760,-0.65,0.41,-1.71,95.63,-71.38,-21.81,-11.23,-1.47,1.8,-0.71,0.01,0.67,0.24,602531,36791,FW
761,-0.65,0.41,-1.71,95.63,-71.38,-21.81,-10.85,1.18,3.18,-0.71,0.01,0.67,0.24,602573,36833,FW
762,-0.65,0.41,-1.71,95.63,-71.38,-21.81,-10.46,-0.24,3.64,-0.71,0.01,0.67,0.24,602614,36874,FW
763,-0.65,0.41,-1.71,95.63,-71.38,-21.81,-9.78,0.07,3.57,-0.71,0.01,0.67,0.24,602657,36917,FW
764,-0.65,0.41,-1.71,95.63,-71.38,-21.81,-9.16,1.1,3.68,-0.71,0.01,0.67,0.24,602697,36957,FW
765,-0.06,0.24,1.34,95.63,-71.38,-21.81,-9.16,1.1,3.68,-0.71,0.01,0.67,0.24,602738,36998,FW
766,-0.24,-0.61,1.48,95.63,-71.38,-21.81,-9.16,1.1,3.68,-0.71,0.01,0.67,0.24,602779,37039,FW
767,-0.24,-0.61,1.48,95.63,-71.38,-21.81,-12.57,-4,-0.72,-0.71,0.01,0.67,0.24,602820,37080,FW
768,-0.24,-0.61,1.48,95.63,-71.38,-21.81,-9.74,-3.46,0.58,-0.71,0.01,0.67,0.24,602863,37123,FW
769,-0.24,-0.61,1.48,95.63,-71.38,-21.81,-9.43,-3.34,0.66,-0.71,0.01,0.67,0.24,602902,37162,FW
770,0.36,0.32,0.2,95.63,-71.38,-21.81,-9.43,-3.34,0.66,-0.71,0.01,0.67,0.24,602945,37205,FW
771,0.24,0.32,0.27,95.63,-71.38,-21.81,-9.43,-3.34,0.66,-0.71,0.01,0.67,0.24,602985,37245,FW
772,0.12,0.04,0.11,95.63,-71.38,-21.81,-9.43,-3.34,0.66,-0.71,0.01,0.67,0.24,603026,37286,FW
773,0.12,0.04,0.11,95.63,-71.38,-21.81,-9.24,-3.27,0,-0.71,0.01,0.67,0.24,603068,37328,FW
774,0.12,0.04,0.11,95.63,-71.38,-21.81,-9.28,-3.23,0.04,-0.71,0.01,0.67,0.24,603109,37369,FW
775,0.12,0.04,0.11,95.63,-71.38,-21.81,-9.36,-3.23,-0.03,-0.71,0.01,0.67,0.24,603149,37409,FW
776,0.03,-0.13,0.12,95.63,-71.38,-21.81,-9.36,-3.23,-0.03,-0.71,0.01,0.67,0.24,603190,37450,FW
777,0.03,-0.13,0.12,95.63,-71.38,-21.81,-9.39,-3.19,0.08,-0.71,0.01,0.67,0.24,603232,37492,FW
778,-0.04,-0.15,0.18,95.63,-71.38,-21.81,-9.39,-3.19,0.08,-0.71,0.01,0.67,0.24,603273,37533,FW
779,-0.04,-0.15,0.18,95.63,-71.38,-21.81,-9.51,-3,0.23,-0.71,0.01,0.67,0.24,603314,37574,FW
780,-0.04,-0.15,0.18,95.63,-71.38,-21.81,-9.59,-3.04,0.12,-0.71,0.01,0.67,0.24,603356,37616,FW
781,-0.04,-0.15,0.18,101.56,-11.31,-30.69,-9.59,-3.04,0.12,-0.71,0.01,0.67,0.24,603397,37657,FW
782,-0.12,-0.19,1.03,101.56,-11.31,-30.69,-9.59,-3.04,0.12,-0.71,0.01,0.67,0.24,603440,37700,FW
783,-0.12,-0.19,1.03,101.56,-11.31,-30.69,-9.85,-3,0.35,-0.71,0.01,0.67,0.24,603482,37742,FW
784,0.15,-0.62,3.96,101.56,-11.31,-30.69,-9.85,-3,0.35,-0.71,0.01,0.67,0.24,603524,37784,FW
785,0.15,-0.62,3.96,101.56,-11.31,-30.69,-16.06,-3.96,0.16,-0.71,0.01,0.67,0.24,603565,37825,FW
786,0.15,-0.62,3.96,101.56,-11.31,-30.69,-19.47,-1.66,0.5,-0.71,0.01,0.67,0.24,603609,37869,FW
787,0.15,-0.62,3.96,101.56,-11.31,-30.69,-17.78,-17.79,-5.63,-0.71,0.01,0.67,0.24,603650,37910,FW
788,-0.24,-3.48,-1.18,101.56,-11.31,-30.69,-17.78,-17.79,-5.63,-0.71,0.01,0.67,0.24,603692,37952,FW
789,-0.24,-3.48,-1.18,101.56,-11.31,-30.69,-1.54,-7.1,-3.67,-0.71,0.01,0.67,0.24,603738,37998,FW
790,0.61,1.31,-3.29,101.56,-11.31,-30.69,-1.54,-7.1,-3.67,-0.71,0.01,0.67,0.24,603782,38042,FW
791,0.61,1.31,-3.29,101.56,-11.31,-30.69,-12.3,-1.28,1.77,-0.71,0.01,0.67,0.24,603824,38084,FW
792,0.61,1.31,-3.29,101.56,-11.31,-30.69,-14.49,0.45,0,-0.71,0.01,0.67,0.24,603866,38126,FW
793,0.61,1.31,-3.29,101.56,-11.31,-30.69,-14.45,1.83,-0.49,-0.71,0.01,0.67,0.24,603908,38168,FW
794,0.61,1.31,-3.29,101.56,-11.31,-30.69,-15.18,2.48,0.89,-0.71,0.01,0.67,0.24,603949,38209,FW
795,-0.5,1.08,-2.22,101.56,-11.31,-30.69,-15.18,2.48,0.89,-0.71,0.01,0.67,0.24,603991,38251,FW
796,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-15.18,2.48,0.89,-0.71,0.01,0.67,0.24,604033,38293,FW
797,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-9.7,4.01,2.92,-0.71,0.01,0.67,0.24,604076,38336,FW
798,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-11.62,5.01,3.26,-0.71,0.01,0.67,0.24,604116,38376,FW
799,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-6.02,0.1,4.52,-0.71,0.01,0.67,0.24,604160,38420,FW
800,-1.26,0.68,-1.87,101.56,-11.31,-30.69,-13.22,-4.8,1.46,-0.71,0.01,0.67,0.24,604199,38459,FW
801,0.23,0.52,0.67,101.56,-11.31,-30.69,-13.22,-4.8,1.46,-0.71,0.01,0.67,0.24,604241,38501,FW
802,0.53,-0.05,0.26,101.56,-11.31,-30.69,-13.22,-4.8,1.46,-0.71,0.01,0.67,0.24,604283,38543,FW
803,0.53,-0.05,0.26,101.56,-11.31,-30.69,-9.55,-3.04,0.77,-0.71,0.01,0.67,0.24,604326,38586,FW
804,0.53,-0.05,0.26,101.56,-11.31,-30.69,-9.36,-3.23,0.12,-0.71,0.01,0.67,0.24,604368,38628,FW
805,0.53,-0.05,0.26,101.56,-11.31,-30.69,-9.28,-3.19,0.31,-0.71,0.01,0.67,0.24,604410,38670,FW
806,0.53,-0.05,0.26,101.56,-11.31,-30.69,-9.16,-3.19,0.46,-0.71,0.01,0.67,0.24,604450,38710,FW
807,-0.02,-0.04,0.12,101.56,-11.31,-30.69,-9.16,-3.19,0.46,-0.71,0.01,0.67,0.24,604491,38751,FW
808,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.16,-3.19,0.46,-0.71,0.01,0.67,0.24,604533,38793,FW
809,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.39,-3.04,0.35,-0.71,0.01,0.67,0.24,604577,38837,FW
810,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.39,-2.96,0.31,-0.71,0.01,0.67,0.24,604619,38879,FW
811,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.43,-3,0.27,-0.71,0.01,0.67,0.24,604661,38921,FW
812,-0.06,-0.02,0.11,101.56,-11.31,-30.69,-9.47,-2.96,0.27,-0.71,0.01,0.67,0.24,604702,38962,FW
813,-0.09,-0.22,0.56,101.56,-11.31,-30.69,-9.47,-2.96,0.27,-0.71,0.01,0.67,0.24,604744,39004,FW
814,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-9.47,-2.96,0.27,-0.71,0.01,0.67,0.24,604787,39047,FW
815,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-10.54,-3.34,0.23,-0.71,0.01,0.67,0.24,604830,39090,FW
816,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-13.95,-3.65,0.93,-0.71,0.01,0.67,0.24,604872,39132,FW
