,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
939,0.08,0.23,0.01,125.31,-114.81,21.5,-9.28,-3.11,0.54,-0.71,0.01,0.67,0.24,615256,49516,W,-2.204211706,-0.958239603,-2.743105055,2.464068892,2.567580469,-1.595094852
940,0.08,0.23,0.01,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615296,49556,W,-2.485314556,-1.288393277,3.117898473,2.647215359,2.714603915,-1.515609671
941,-0.03,0.07,0.08,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615336,49596,W,-2.757952893,-1.430165969,2.726489764,2.772579661,2.774699059,-1.304241956
942,-0.08,0,0.06,125.31,-114.81,21.5,-9.2,-3.19,0.58,-0.71,0.01,0.67,0.24,615377,49637,W,-3.041366861,-1.316670317,2.560740236,2.808089268,2.748970905,-1.048092651
943,-0.08,0,0.06,125.31,-114.81,21.5,-9.32,-3.11,0.31,-0.71,0.01,0.67,0.24,615419,49679,W,2.906757114,-1.216881539,2.375078717,2.806718311,2.729974079,-1.021695395
944,-0.08,0,0.06,125.31,-114.81,21.5,-9.32,-3,0.54,-0.71,0.01,0.67,0.24,615462,49722,W,2.481222189,-1.341944439,2.092375597,2.832829485,2.774385538,-1.367004093
945,-0.08,0,0.06,125.31,-114.81,21.5,-9.36,-2.96,0.46,-0.71,0.01,0.67,0.24,615504,49764,W,1.949889897,-1.627996401,1.745649342,2.983765507,2.898771498,2.581081026
946,-0.08,0,0.06,125.31,-114.81,21.5,-9.39,-3.04,0.39,-0.71,0.01,0.67,0.24,615545,49805,W,1.317970392,-1.996989277,1.356715907,-2.946127169,3.033470423,1.91011246
947,-0.05,-0.24,0.23,125.31,-114.81,21.5,-9.39,-3.04,0.39,-0.71,0.01,0.67,0.24,615586,49846,W,0.627660597,-2.41149424,0.936904854,-2.696471174,3.125031796,1.511577478
948,-0.01,-0.51,0.55,125.31,-114.81,21.5,-9.39,-3.04,0.39,-0.71,0.01,0.67,0.24,615627,49887,W,-0.068180385,-2.852744145,0.49227512,-2.728271998,-3.066591944,1.141203081
949,-0.01,-0.51,0.55,125.31,-114.81,21.5,-9.93,-3.19,0.35,-0.71,0.01,0.67,0.24,615671,49931,W,-0.744646977,2.976911398,0.033453076,-2.91216868,-2.955034265,0.784875672
950,0.29,-1.81,3.37,125.31,-114.81,21.5,-9.93,-3.19,0.35,-0.71,0.01,0.67,0.24,615714,49974,W,-1.394838664,2.522660239,-0.428053829,3.120212906,-2.900048978,0.441976653
951,0.29,-1.81,3.37,125.31,-114.81,21.5,-15.52,-4.91,1.65,-0.71,0.01,0.67,0.24,615756,50016,W,-2.01003413,2.077542398,-0.881698038,2.841320741,-2.970558622,0.116190071
952,0.29,-1.81,3.37,125.31,-114.81,21.5,-19.43,-3.65,2.38,-0.71,0.01,0.67,0.24,615797,50057,W,-2.590942812,1.650548125,-1.318915977,2.557405217,3.131373504,-0.193927605
953,-0.47,0.08,1.65,125.31,-114.81,21.5,-19.43,-3.65,2.38,-0.71,0.01,0.67,0.24,615839,50099,W,3.113079117,1.246220212,-1.736426612,2.292509409,2.876473072,-0.489733478
954,-0.63,0.28,-0.25,125.31,-114.81,21.5,-19.43,-3.65,2.38,-0.71,0.01,0.67,0.24,615882,50142,W,2.402439273,0.865323208,-2.134564469,2.102853562,2.575012266,-0.751869205
955,-0.63,0.28,-0.25,125.31,-114.81,21.5,-4.64,-7.64,0.66,-0.71,0.01,0.67,0.24,615925,50185,W,0.91513914,0.507901236,-2.513422203,2.225274973,2.245691954,-0.74629584
956,0.1,1.14,-3.06,125.31,-114.81,21.5,-4.64,-7.64,0.66,-0.71,0.01,0.67,0.24,615967,50227,W,-0.433232867,0.172193068,-2.873317966,3.070335898,1.890246077,1.216807322
957,0.1,1.14,-3.06,125.31,-114.81,21.5,-10.81,-2.81,2.27,-0.71,0.01,0.67,0.24,616008,50268,W,-1.095111064,-0.138810487,3.071846891,-3.005682979,1.498383969,1.055262479
958,0.1,1.14,-3.06,125.31,-114.81,21.5,-13.19,-1.89,2,-0.71,0.01,0.67,0.24,616052,50312,W,-1.64931244,-0.425343504,2.758274384,3.102966411,1.064345836,0.740284074
959,0.1,1.14,-3.06,125.31,-114.81,21.5,-14.91,0.6,0.96,-0.71,0.01,0.67,0.24,616092,50352,W,-2.180054143,-0.706977942,2.464388462,2.83929919,0.585535286,0.412263623
960,-0.55,1.31,-3.1,125.31,-114.81,21.5,-14.91,0.6,0.96,-0.71,0.01,0.67,0.24,616134,50394,W,-2.699655202,-1.00744366,2.178374801,2.558741394,0.06241508,0.1002044
961,-0.55,1.31,-3.1,125.31,-114.81,21.5,-14.34,3.59,4.79,-0.71,0.01,0.67,0.24,616176,50436,W,3.072747372,-1.335374532,1.885881036,2.296664166,-0.49387026,-0.173066512
962,-2.01,0.32,-1.24,125.31,-114.81,21.5,-14.34,3.59,4.79,-0.71,0.01,0.67,0.24,616219,50479,W,2.56867355,-1.689712136,1.575676983,2.100137165,-1.056407972,-0.376121898
963,-2.01,0.32,-1.24,125.31,-114.81,21.5,-10.35,3.47,4.33,-0.71,0.01,0.67,0.24,616261,50521,W,2.068309653,-2.068903155,1.239543839,2.097912592,-1.589566042,-0.468834326
964,-2.01,0.32,-1.24,125.31,-114.81,21.5,-8.7,4.16,3.57,-0.71,0.01,0.67,0.24,616305,50565,W,1.569390634,-2.471132223,0.870301437,2.58906395,-2.067630313,-0.445521891
965,-2.01,0.32,-1.24,125.31,-114.81,21.5,-5.1,-4.99,0.43,-0.71,0.01,0.67,0.24,616346,50606,W,1.070708921,-2.892746592,0.464326678,3.053242127,-2.48296471,-0.417230544
966,1.77,-2.18,2.55,125.31,-114.81,21.5,-5.1,-4.99,0.43,-0.71,0.01,0.67,0.24,616387,50647,W,0.572054335,2.956708968,0.020940669,3.062401436,-2.828540195,-0.504902723
967,1.77,-2.18,2.55,125.31,-114.81,21.5,-15.1,-0.7,6.1,-0.71,0.01,0.67,0.24,616431,50691,W,0.072969108,2.520235256,-0.458379828,2.917474082,-3.081005306,-0.708985349
968,0.39,-0.39,0.23,125.31,-114.81,21.5,-15.1,-0.7,6.1,-0.71,0.01,0.67,0.24,616474,50734,W,-0.427142869,2.092877918,-0.964788579,2.739900222,3.083055533,-0.983830443
969,0.39,-0.39,0.23,125.31,-114.81,21.5,-8.97,-2.81,2.04,-0.71,0.01,0.67,0.24,616516,50776,W,-0.922500129,1.688258717,-1.478206165,2.583984502,3.093024512,-1.290343595
970,0.39,-0.39,0.23,125.31,-114.81,21.5,-9.43,-3.04,0.73,-0.71,0.01,0.67,0.24,616557,50817,W,-1.391829203,1.320820262,-1.971998762,2.498734534,3.103851233,-1.600612104
971,0.39,-0.39,0.23,125.31,-114.81,21.5,-9.16,-3.04,1.16,-0.71,0.01,0.67,0.24,616599,50859,W,-1.789109322,1.005849317,-2.412758854,2.533523253,3.021287391,-1.88463604
972,0.39,-0.39,0.23,81.88,-25.5,33.94,-9.16,-3.04,1.16,-0.71,0.01,0.67,0.24,616640,50900,W,-2.049566471,0.746791097,-2.72399298,2.674372532,2.877621834,-2.054238635
973,0.05,0.11,0.1,81.88,-25.5,33.94,-9.16,-3.04,1.16,-0.71,0.01,0.67,0.24,616681,50941,W,-2.168038423,0.497650662,-2.672752657,2.79341148,2.751778341,-1.639363996
974,0.01,0.08,0.07,81.88,-25.5,33.94,-9.16,-3.04,1.16,-0.71,0.01,0.67,0.24,616722,50982,W,-2.29262381,0.131845795,-2.33582488,2.824278994,2.695354777,-0.748412892
975,0.01,0.08,0.07,81.88,-25.5,33.94,-9.32,-3,0.73,-0.71,0.01,0.67,0.24,616763,51023,W,-2.331057271,-0.344988144,-2.704136132,2.820179483,2.688465113,-0.649865152
976,0.01,0.08,0.07,81.88,-25.5,33.94,-9.28,-2.85,0.93,-0.71,0.01,0.67,0.24,616804,51064,W,-0.247232369,-0.656747301,2.709818313,2.841617391,2.674456371,-0.644526537
977,0.01,0.08,0.07,81.88,-25.5,33.94,-9.36,-2.85,0.77,-0.71,0.01,0.67,0.24,616842,51102,W,-0.476577356,-0.873221657,2.308082864,2.890240246,2.640313945,-0.668136712
978,-0.02,-0.06,0.09,81.88,-25.5,33.94,-9.36,-2.85,0.77,-0.71,0.01,0.67,0.24,616883,51143,W,-0.839720314,-1.174688643,1.940027366,2.912747331,2.652248671,-0.857550287
979,-0.02,-0.06,0.09,81.88,-25.5,33.94,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,616925,51185,W,-1.221089298,-1.54682829,1.550469193,2.867910125,2.881508911,-1.202364826
980,-0.05,-0.19,0.15,81.88,-25.5,33.94,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,616966,51226,W,-1.603169054,-1.95650543,1.145304409,2.756080556,-2.858631853,-1.6411566
981,-0.05,-0.19,0.15,81.88,-25.5,33.94,-9.51,-2.58,0.81,-0.71,0.01,0.67,0.24,617007,51267,W,-1.984374804,-2.391872739,0.7283784,2.598781835,-2.571830814,-2.139618546
982,-0.05,-0.19,0.15,81.88,-25.5,33.94,-10.93,-2.62,-0.72,-0.71,0.01,0.67,0.24,617047,51307,W,-2.366195162,-2.846451601,0.302256253,2.416180514,-2.592885278,-2.673942607
983,-0.05,-0.19,0.15,86.69,-31.06,35.94,-10.93,-2.62,-0.72,-0.71,0.01,0.67,0.24,617089,51349,W,-2.74722862,2.969305852,-0.129775805,2.226260866,-2.736981073,3.052353146
984,-6.76,-3.6,1.61,86.69,-31.06,35.94,-10.93,-2.62,-0.72,-0.71,0.01,0.67,0.24,617131,51391,W,-3.125154809,2.4908632,-0.565205348,2.06082546,-2.927750656,2.479132305
985,-6.76,-3.6,1.61,86.69,-31.06,35.94,-4.53,-6.03,-7.31,-0.71,0.01,0.67,0.24,617174,51434,W,2.786320791,2.001661711,-1.001736294,2.007562195,-3.133270434,1.894352637
986,-3.78,-0.17,0.18,86.69,-31.06,35.94,-4.53,-6.03,-7.31,-0.71,0.01,0.67,0.24,617214,51474,W,2.424475484,1.501802739,-1.438119784,2.432423729,2.946621565,1.298031786
987,-3.78,-0.17,0.18,86.69,-31.06,35.94,-7.36,-4.53,3.45,-0.71,0.01,0.67,0.24,617256,51516,W,2.076515112,0.990994728,-1.874186147,-2.997701669,2.756928397,0.686103816
988,-3.78,-0.17,0.18,86.69,-31.06,35.94,-6.25,-5.18,2.99,-0.71,0.01,0.67,0.24,617297,51557,W,1.746538209,0.467587067,-2.310184171,-2.865146611,2.589762962,0.048300026
989,-3.78,-0.17,0.18,86.63,-64.06,33.25,-6.25,-5.18,2.99,-0.71,0.01,0.67,0.24,617336,51596,T,1.437609828,-0.070178126,-2.747276327,-2.962341848,2.451658392,-0.635250775
990,-0.89,2.72,-0.32,86.63,-64.06,33.25,-6.25,-5.18,2.99,-0.71,0.01,0.67,0.24,617377,51637,T,1.149023645,-0.62268668,3.093690242,-3.103733743,2.346772988,-1.395717638
991,-0.89,2.72,-0.32,86.63,-64.06,33.25,-10.2,-4.3,-2.79,-0.71,0.01,0.67,0.24,617419,51679,T,0.871657499,-1.186444019,2.633833175,3.043790119,2.278647666,-2.252464378
992,0.14,-0.43,-0.07,86.63,-64.06,33.25,-10.2,-4.3,-2.79,-0.71,0.01,0.67,0.24,617462,51722,T,0.581261674,-1.749322185,2.128914157,2.932704465,2.254877213,3.124498773
993,0.14,-0.43,-0.07,86.63,-64.06,33.25,-8.09,-3.42,1.35,-0.71,0.01,0.67,0.24,617503,51763,T,0.259811668,-2.293296577,1.590013747,2.851175066,2.296637564,2.264615973
994,0.14,-0.43,-0.07,86.63,-64.06,33.25,-9.13,-3.3,0.23,-0.71,0.01,0.67,0.24,617543,51803,T,-0.082796382,-2.82340116,1.072307196,2.801696666,2.419592442,1.464056824
995,0.07,-0.02,0.05,86.63,-64.06,33.25,-9.13,-3.3,0.23,-0.71,0.01,0.67,0.24,617585,51845,T,-0.43280084,2.92563408,0.59586289,2.787134102,2.571631434,0.752289219
996,0.04,-0.08,0.04,86.63,-64.06,33.25,-9.13,-3.3,0.23,-0.71,0.01,0.67,0.24,617625,51885,T,-0.799892201,2.385621846,0.171287648,2.793879906,2.679585674,0.223746042
997,0.04,-0.08,0.04,86.63,-64.06,33.25,-9.13,-3.19,0.39,-0.71,0.01,0.67,0.24,617665,51925,T,-1.1888814,1.855028461,-0.201764267,2.799281648,2.733505409,-0.095701244
998,0.04,-0.08,0.04,86.63,-64.06,33.25,-9.24,-3.23,0.12,-0.71,0.01,0.67,0.24,617706,51966,T,-1.462944773,1.504722504,-0.562816673,2.795112783,2.756184138,-0.174792029
999,0.04,-0.08,0.04,86.63,-64.06,33.25,-9.09,-3.15,0.58,-0.71,0.01,0.67,0.24,617746,52006,T,-1.39272292,1.747122353,-0.948051702,2.789755363,2.767959271,-0.186011805
1000,0.04,-0.08,0.04,88,-63.06,32.06,-9.09,-3.15,0.58,-0.71,0.01,0.67,0.24,617785,52045,T,-1.394336635,1.793051533,-1.323980337,2.790506457,2.778682118,-0.341213191
1001,0.04,-0.08,0.04,88,-63.06,32.06,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,617826,52086,T,-1.545212528,1.599655242,-1.662064658,2.792784529,2.788785234,-0.518647985
1002,0.01,-0.01,0,88,-63.06,32.06,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,617866,52126,T,-1.769270045,1.325600221,-1.975776264,2.79323297,2.794528189,-0.614253255
1003,0.01,-0.01,0,88,-63.06,32.06,-9.16,-3.11,0.46,-0.71,0.01,0.67,0.24,617907,52167,T,-2.023665822,1.013049065,-2.308601694,2.793001398,2.796248165,-0.612703812
1004,0.01,-0.01,0,88,-63.06,32.06,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,617947,52207,T,-2.302462864,0.649272851,-2.695241966,2.792641866,2.795843685,-0.511119421
1005,0.01,-0.01,0,86.69,-65.25,32.81,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,617988,52248,T,-2.793067366,0.203128147,3.131176517,2.792620421,2.794375846,-0.365026165
1006,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,618029,52289,T,1.149856919,-0.326997763,2.614212856,2.793068693,2.792478693,-0.247515865
1007,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,618068,52328,T,0.743750331,-0.892325006,2.09050889,2.79354098,2.790140261,-0.151251353
1008,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.2,-3.15,0.39,-0.71,0.01,0.67,0.24,618112,52372,T,0.562670284,-1.429314541,1.613480044,2.793358763,2.785825431,-0.012968938
1009,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.16,-3.19,0.39,-0.71,0.01,0.67,0.24,618152,52412,T,0.372663309,-1.915584686,1.196563974,2.792292445,2.778067514,0.173963677
1010,0.01,0.02,-0.01,86.69,-65.25,32.81,-9.2,-3.19,0.39,-0.71,0.01,0.67,0.24,618190,52450,T,0.129706405,-2.361077655,0.831377741,2.79050499,2.766345092,0.335009022
1011,0.02,-0.07,0.04,86.69,-65.25,32.81,-9.2,-3.19,0.39,-0.71,0.01,0.67,0.24,618233,52493,T,-0.159129196,-2.776198911,0.517849264,2.788636387,2.752011181,0.393693401
1012,0.02,-0.04,0.02,86.69,-65.25,32.81,-9.2,-3.19,0.39,-0.71,0.01,0.67,0.24,618273,52533,T,-0.462069198,3.116119045,0.267884901,2.787642376,2.738939959,0.347358219
1013,0.02,-0.04,0.02,86.69,-65.25,32.81,-9.16,-3.11,0.62,-0.71,0.01,0.67,0.24,618313,52573,T,-0.751901354,2.741893544,0.108939871,2.788370071,2.73214745,0.232616128
1014,0.02,-0.04,0.02,86.69,-65.25,32.81,-9.24,-3.19,0.39,-0.71,0.01,0.67,0.24,618354,52614,T,-1.027215894,2.386505753,0.09576384,2.790847453,2.734356055,0.087909536
1015,0.02,-0.04,0.02,86.69,-65.25,32.81,-9.16,-3.04,0.77,-0.71,0.01,0.67,0.24,618393,52653,T,-1.304338584,2.090128708,0.291292732,2.793817509,2.744100234,-0.054389756
1016,0.01,-0.04,0.03,86.69,-65.25,32.81,-9.16,-3.04,0.77,-0.71,0.01,0.67,0.24,618434,52694,T,-1.597647368,2.275103501,0.570872754,2.79555854,2.75572836,-0.165500946
1017,0,-0.02,0.03,86.69,-65.25,32.81,-9.16,-3.04,0.77,-0.71,0.01,0.67,0.24,618474,52734,T,-1.914884179,-2.439197373,0.69407912,2.794989138,2.762457056,-0.218812604
1018,0,-0.02,0.03,86.69,-65.25,32.81,-9.24,-3.04,0.66,-0.71,0.01,0.67,0.24,618515,52775,T,-2.257054289,-2.583921994,0.664291834,2.792292312,2.760499872,-0.200228136
1019,0,-0.02,0.03,86.69,-65.25,32.81,-9.24,-3.04,0.7,-0.71,0.01,0.67,0.24,618555,52815,T,-2.621288672,-2.867073828,0.544361276,2.788759224,2.750762754,-0.135796338
1020,0,-0.02,0.03,86.69,-65.25,32.81,-9.24,-3.04,0.7,-0.71,0.01,0.67,0.24,618594,52854,T,-3.000315881,3.114297837,0.36374594,2.786012151,2.738103174,-0.085818801
1021,-0.04,-0.08,0.06,86.69,-65.25,32.81,-9.24,-3.04,0.7,-0.71,0.01,0.67,0.24,618635,52895,T,2.899486684,2.813572043,0.140271876,2.785287429,2.728873564,-0.083972347
1022,-0.04,-0.08,0.06,86.69,-65.25,32.81,-9.16,-2.96,0.89,-0.71,0.01,0.67,0.24,618676,52936,T,2.523758667,2.534582702,-0.110001124,2.786830648,2.727977859,-0.122465637
1023,-0.01,-0.03,0.07,86.69,-65.25,32.81,-9.16,-2.96,0.89,-0.71,0.01,0.67,0.24,618716,52976,T,2.166359328,2.31993778,-0.3726162,2.789762467,2.735967415,-0.175403423
1024,-0.01,-0.03,0.07,86.69,-65.25,32.81,-9.24,-2.89,0.81,-0.71,0.01,0.67,0.24,618757,53017,T,1.835940302,2.255946337,-0.63607166,2.792781155,2.74922005,-0.222797159
1025,-0.01,-0.03,0.07,86.69,-65.25,32.81,-9.2,-2.89,0.89,-0.71,0.01,0.67,0.24,618798,53058,T,1.540471872,2.391898596,-0.894001312,2.795175583,2.763290005,-0.263284788
1026,-0.01,-0.03,0.07,88.38,-63.75,31.19,-9.2,-2.89,0.89,-0.71,0.01,0.67,0.24,618838,53098,T,1.279867736,2.489526712,-1.143309546,2.796806205,2.774481363,-0.301325382
1027,-0.01,-0.04,0.04,88.38,-63.75,31.19,-9.2,-2.89,0.89,-0.71,0.01,0.67,0.24,618878,53138,T,1.023404633,2.374554415,-1.383118717,2.797706685,2.781671673,-0.34044347
1028,-0.01,-0.04,0.04,88.38,-63.75,31.19,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,618920,53180,T,0.640191705,2.121596973,-1.615027133,2.797758154,2.78548805,-0.37873778
1029,0,-0.03,0.02,88.38,-63.75,31.19,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,618962,53222,T,-0.472530199,1.799709194,-1.842591384,2.796714679,2.785928025,-0.406181789
1030,0,-0.03,0.02,88.38,-63.75,31.19,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619003,53263,T,-1.817297895,1.435740246,-2.06891326,2.794438588,2.781923688,-0.407269234
1031,0,-0.03,0.02,88.38,-63.75,31.19,-9.28,-2.89,0.85,-0.71,0.01,0.67,0.24,619042,53302,T,-2.414462734,1.035324772,-2.299913561,2.791312661,2.772620344,-0.371826586
1032,-0.01,0.02,-0.01,88.38,-63.75,31.19,-9.28,-2.89,0.85,-0.71,0.01,0.67,0.24,619084,53344,T,-2.867802793,0.594655471,-2.544494564,2.788252898,2.759458973,-0.310318612
1033,-0.01,0.01,0,88.38,-63.75,31.19,-9.28,-2.89,0.85,-0.71,0.01,0.67,0.24,619124,53384,T,3.000723003,0.105204417,-2.815549452,2.7860293,2.747072889,-0.251473488
1034,-0.01,0.01,0,88.38,-63.75,31.19,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619164,53424,T,2.595277152,-0.438075502,-3.133089593,2.78495191,2.741941572,-0.221678585
1035,-0.01,0.01,0,88.38,-63.75,31.19,-9.28,-2.89,0.81,-0.71,0.01,0.67,0.24,619205,53465,T,2.179741357,-1.028619045,2.750902857,2.784993265,2.748918412,-0.228600794
1036,-0.01,0.01,0,88.38,-63.75,31.19,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,619245,53505,T,1.732800143,-1.638876615,2.016988098,2.785837211,2.767940953,-0.262535049
1037,-0.01,0.01,0,88.75,-64.56,30.44,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,619284,53544,T,1.215195764,-2.235909545,0.045248826,2.786994567,2.792244999,-0.30856892
1038,0,-0.01,0,88.75,-64.56,30.44,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,619324,53584,T,0.545320448,-2.808001517,-0.694354778,2.788008807,2.811644554,-0.352863084
1039,0,-0.01,0,88.75,-64.56,30.44,-9.24,-2.77,1,-0.71,0.01,0.67,0.24,619365,53625,T,-0.365034715,2.924404413,-1.048859701,2.788700362,2.819532981,-0.384162968
1040,0,-0.01,0,88.75,-64.56,30.44,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619406,53666,T,-1.307416817,2.390826207,-1.289795436,2.789083949,2.815893235,-0.394234843
1041,0,-0.01,0,88.75,-64.56,30.44,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619445,53705,T,-2.018407193,1.884738701,-1.513446828,2.789222422,2.805694692,-0.381087224
1042,0,-0.01,0,88.06,-64.13,30.81,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619485,53745,T,-2.569191198,1.416137273,-1.760113847,2.789204435,2.795968267,-0.354258865
1043,-0.01,0,0,88.06,-64.13,30.81,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619526,53786,T,-3.04629988,0.980782076,-2.03727641,2.789162637,2.791990561,-0.331386314
1044,-0.01,0.01,-0.01,88.06,-64.13,30.81,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,619566,53826,T,2.794629872,0.569273923,-2.341508601,2.789162637,2.794489557,-0.323426975
1045,-0.01,0.01,-0.01,88.06,-64.13,30.81,-9.24,-2.81,0.93,-0.71,0.01,0.67,0.24,619606,53866,T,2.369917117,0.169892566,-2.668498184,2.789162637,2.800349322,-0.329323713
1046,-0.01,0.01,-0.01,88.06,-64.13,30.81,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619646,53906,T,1.953572905,-0.23068221,-3.012753172,2.789120839,2.805603382,-0.343591215
1047,-0.01,0.01,-0.01,88.5,-66.06,32.81,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619685,53945,T,1.543402193,-0.637046322,2.914185529,2.789144659,2.807721135,-0.359998878
1048,0,0.02,-0.03,88.5,-66.06,32.81,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619726,53986,T,1.143396982,-1.044060462,2.550637123,2.789384694,2.806593114,-0.37277412
1049,0,0.02,-0.03,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619768,54028,T,0.758318066,-1.447422855,2.183988568,2.789707101,2.803130816,-0.375083029
1050,0,0,-0.01,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619809,54069,T,0.391885494,-1.844865408,1.818210486,2.789713352,2.798187671,-0.361031943
1051,0,0,-0.01,88.5,-66.06,32.81,-9.24,-2.85,0.96,-0.71,0.01,0.67,0.24,619851,54111,T,0.048183669,-2.243445267,1.452525307,2.788988545,2.792260321,-0.331092352
1052,0,0,-0.01,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619890,54150,T,-0.239817514,-2.665365356,1.076946675,2.787458129,2.785268153,-0.295485426
1053,0,0,0,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619931,54191,T,-0.465042518,-3.138347287,0.671276409,2.785319956,2.776894301,-0.266140396
1054,0,0,0,88.5,-66.06,32.81,-9.24,-2.89,0.93,-0.71,0.01,0.67,0.24,619973,54233,T,-0.753043702,2.620308557,0.195341629,2.783146286,2.768171108,-0.250691884
1055,0,0,0,88.5,-66.06,32.81,-9.28,-2.89,0.93,-0.71,0.01,0.67,0.24,620013,54273,T,-1.096745527,2.159198449,-0.399770202,2.781987387,2.762117938,-0.25381008
1056,0,0,0,88.5,-66.06,32.81,-9.2,-2.85,1.04,-0.71,0.01,0.67,0.24,620054,54314,T,-1.446787543,1.858243646,-1.063727166,2.782926517,2.762383381,-0.276415635
1057,0,0,0,88.5,-66.06,32.81,-9.2,-2.85,1,-0.71,0.01,0.67,0.24,620094,54354,T,-1.788363965,1.650522862,-1.630410548,2.786371414,2.771037848,-0.31536286
1058,0,0,0,88.75,-64.19,32,-9.2,-2.85,1,-0.71,0.01,0.67,0.24,620133,54393,T,-2.118958726,1.464581867,-2.068556114,2.791384618,2.785831556,-0.362712367
1059,0,0,0,88.75,-64.19,32,-9.2,-2.81,1,-0.71,0.01,0.67,0.24,620174,54434,T,-2.434817958,1.275988821,-2.425523769,2.795957495,2.800644194,-0.407222887
1060,-0.01,0.01,-0.01,88.75,-64.19,32,-9.2,-2.81,1,-0.71,0.01,0.67,0.24,620214,54474,T,-2.730378936,1.086937102,-2.729548835,2.798166418,2.809985004,-0.440568471
1061,-0.01,0.01,-0.01,88.75,-64.19,32,-9.16,-2.81,1.08,-0.71,0.01,0.67,0.24,620255,54515,T,-2.999534327,0.929768232,-2.977164004,2.797248709,2.812276975,-0.461420329
1062,-0.01,0.01,-0.01,88.75,-64.19,32,-9.28,-2.89,0.93,-0.71,0.01,0.67,0.24,620296,54556,T,3.055756663,0.863281353,-3.055065611,2.793992081,2.80944261,-0.474053819
1063,-0.01,0.01,-0.01,88.38,-63.75,30.81,-9.28,-2.89,0.93,-0.71,0.01,0.67,0.24,620336,54596,T,2.909483889,0.939791586,-2.209222238,2.790110355,2.805837794,-0.486181105
1064,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.28,-2.89,0.93,-0.71,0.01,0.67,0.24,620377,54637,T,2.950839801,1.086294252,-1.603546606,2.787085067,2.806378932,-0.506672139
1065,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.24,-2.85,0.93,-0.71,0.01,0.67,0.24,620418,54678,T,-2.962731048,1.12686877,-1.724232989,2.785552889,2.812496596,-0.539062152
1066,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.2,-2.85,0.96,-0.71,0.01,0.67,0.24,620461,54721,T,-2.628480293,1.025198447,-1.968878928,2.785284337,2.819601732,-0.574853956
1067,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.24,-2.89,0.89,-0.71,0.01,0.67,0.24,620503,54763,T,-2.671435322,0.832062402,-2.238274009,2.785431329,2.819725005,-0.591883238
1068,-0.01,0.03,-0.01,88.38,-63.75,30.81,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,620541,54801,T,-2.907826691,0.602499433,-2.49157357,2.785187675,2.806463036,-0.549923888
1069,-0.01,0.06,-0.04,88.38,-63.75,30.81,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,620583,54843,T,3.054784001,0.371899968,-2.699777378,2.78451146,2.78201438,-0.431869644
1070,-0.02,0.11,-0.05,88.38,-63.75,30.81,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,620623,54883,T,2.690480145,0.169745145,-2.825045332,2.784275648,2.758315042,-0.321652325
