,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgg,Ygg,Zgg,Xaa,Yaa,Zaa
110,-4.17,0.69,0.55,89.06,-29.69,34,-12.11,-4.53,-5.17,-0.71,0.01,0.67,0.21,477603,7430,W,-2.932427768,0.847639912,-0.545125027,2.386897542,-2.441394032,1.593705833,0.48,-0.44,-0.17,0,0,0
111,-3.69,0.25,0.38,89.06,-29.69,34,-12.11,-4.53,-5.17,-0.71,0.01,0.67,0.21,477645,7472,W,2.975578181,0.560452014,-0.800717288,2.382114782,-2.717272544,1.090614456,0,0,0,2.56,0.99,9.69
112,-3.69,0.25,0.38,89.06,-29.69,34,-9.55,-3.54,4.52,-0.71,0.01,0.67,0.21,477688,7515,W,2.600565751,0.756465811,-1.099800372,2.551446221,-2.972250431,0.597542829,0,0,0,1.27,-1.8,0.2
113,-3.69,0.25,0.38,89.06,-29.69,34,-8.28,-5.34,4.72,-0.71,0.01,0.67,0.21,477729,7556,W,2.228976631,1.473020778,-1.433213459,2.776200059,3.062552023,0.113738195,0,0,0,0.03,-2.3,0.11
114,-3.69,0.25,0.38,89.06,-29.69,34,-8.25,-7.64,4.83,-0.71,0.01,0.67,0.21,477771,7598,W,1.864547706,1.389715818,-1.795974932,2.861178771,2.808286427,-0.361500813,0,0,0,-3.02,-0.34,-0.31
115,-3.69,0.25,0.38,89.06,-29.69,34,-11.27,-7.98,4.52,-0.71,0.01,0.67,0.21,477810,7637,W,1.511203519,1.046874003,-2.183512092,2.822219167,2.53909316,-0.828930268,3.27,-1.25,-0.76,0,0,0
116,-0.42,-1,-0.38,89.06,-29.69,34,-11.27,-7.98,4.52,-0.71,0.01,0.67,0.21,477851,7678,W,1.172900833,0.634946072,-2.591366794,2.734081818,2.258405186,-1.285306851,0.24,2.53,-0.04,0,0,0
117,-0.18,1.53,-0.42,89.06,-29.69,34,-11.27,-7.98,4.52,-0.71,0.01,0.67,0.21,477893,7720,W,0.852184776,0.201584663,-3.014870053,2.645012392,1.985062567,-1.718981993,0,0,0,1.07,4.48,-6.35
118,-0.18,1.53,-0.42,89.06,-29.69,34,-10.2,-3.5,-1.83,-0.71,0.01,0.67,0.21,477935,7762,W,0.54524397,-0.232553075,2.834455049,2.591252917,1.745954984,-2.114065038,0,0,0,1.38,0.5,2.53
119,-0.18,1.53,-0.42,89.06,-29.69,34,-8.82,-3,0.7,-0.71,0.01,0.67,0.21,477978,7805,W,0.259145028,-0.661093155,2.400027937,2.601560724,1.592534314,-2.456927682,0,0,0,-0.07,-0.23,-0.31
120,-0.18,1.53,-0.42,89.06,-29.69,34,-8.89,-3.23,0.39,-0.71,0.01,0.67,0.21,478019,7846,W,0.045788304,-1.084108488,1.978911916,2.668820524,1.693270868,-2.747330487,0,0,0,-0.43,0.12,-0.31
121,-0.18,1.53,-0.42,89.06,-29.69,34,-9.32,-3.11,0.08,-0.71,0.01,0.67,0.21,478059,7886,W,0.128585295,-1.498451831,1.585676533,2.739512608,2.376970087,-2.951848596,0.19,-1.47,0.38,0,0,0
122,0.01,0.06,-0.04,89.06,-29.69,34,-9.32,-3.11,0.08,-0.71,0.01,0.67,0.21,478101,7928,W,0.992989908,-1.898292833,1.237456502,2.771389007,2.835577584,-2.842947925,-0.06,0.01,0.01,0,0,0
123,-0.05,0.07,-0.03,89.06,-29.69,34,-9.32,-3.11,0.08,-0.71,0.01,0.67,0.21,478141,7968,W,1.242821105,-2.272884004,0.95319181,2.770376475,2.896949614,-2.331812338,0,0,0,0.19,-0.04,0.08
124,-0.05,0.07,-0.03,89.06,-29.69,34,-9.13,-3.15,0.16,-0.71,0.01,0.67,0.21,478183,8010,W,1.23689938,-2.602342843,0.752343766,2.761049627,2.865792064,-2.406681211,0,0,0,-0.07,-0.12,-0.31
125,-0.05,0.07,-0.03,89.06,-29.69,34,-9.2,-3.27,-0.15,-0.71,0.01,0.67,0.21,478224,8051,W,1.351677443,-2.877968175,0.703819507,2.760127729,2.828463275,-2.867903447,0,0,0,0.19,0,-0.04
126,-0.05,0.07,-0.03,89.06,-29.69,34,-9.01,-3.27,-0.19,-0.71,0.01,0.67,0.21,478265,8092,W,1.540615529,-3.076284782,0.901177003,2.77151241,2.791800064,2.885735613,0,0,0,0,0,0
127,-0.05,0.07,-0.03,88.13,-64.56,32.13,-9.01,-3.27,-0.19,-0.71,0.01,0.67,0.21,478307,8134,W,1.648876594,-3.016751105,1.07062271,2.787042531,2.749990796,2.388502856,0.1,-0.23,0.05,0,0,0
128,0.05,-0.16,0.02,88.13,-64.56,32.13,-9.01,-3.27,-0.19,-0.71,0.01,0.67,0.21,478349,8176,W,1.634372616,-2.366334865,0.967890749,2.79790596,2.712628214,1.907024103,-0.07,0.18,0.03,0,0,0
129,-0.02,0.02,0.05,88.13,-64.56,32.13,-9.01,-3.27,-0.19,-0.71,0.01,0.67,0.21,478390,8217,W,1.522687095,-2.01403612,0.708582303,2.802090732,2.687339164,1.464731594,0,0,0,-0.04,-0.07,0
130,-0.02,0.02,0.05,88.13,-64.56,32.13,-9.05,-3.34,-0.19,-0.71,0.01,0.67,0.21,478432,8259,W,1.32349334,-2.026107094,0.401709074,2.80199512,2.676246014,1.064760987,0,0,0,-0.19,0.42,0.5
131,-0.02,0.02,0.05,88.13,-64.56,32.13,-9.24,-2.92,0.31,-0.71,0.01,0.67,0.21,478473,8300,W,1.036609947,-2.232171959,0.088439086,2.801225091,2.677698867,0.706894493,0,0,0,0.15,-0.12,-0.08
132,-0.02,0.02,0.05,88.13,-64.56,32.13,-9.09,-3.04,0.23,-0.71,0.01,0.67,0.21,478512,8339,W,0.686446174,-2.566268121,-0.226028877,2.802693894,2.686493297,0.392900883,0.11,-0.18,0.11,0,0,0
133,0.09,-0.16,0.16,88.13,-64.56,32.13,-9.09,-3.04,0.23,-0.71,0.01,0.67,0.21,478553,8380,W,0.298120035,-2.966539869,-0.536276733,2.807257496,2.69608333,0.123011343,-0.04,0.11,-0.04,0,0,0
134,0.05,-0.05,0.12,88.13,-64.56,32.13,-9.09,-3.04,0.23,-0.71,0.01,0.67,0.21,478594,8421,W,-0.109960458,2.88633714,-0.834782485,2.813124406,2.701914719,-0.09384898,0.01,-0.04,-0.07,0,0,0
135,0.06,-0.09,0.05,88.13,-64.56,32.13,-9.09,-3.04,0.23,-0.71,0.01,0.67,0.21,478633,8460,W,-0.52307639,2.448822715,-1.109095528,2.817063947,2.703050581,-0.230837592,0,0,0,-0.15,0.27,0.27
136,0.06,-0.09,0.05,88.13,-64.56,32.13,-9.24,-2.77,0.5,-0.71,0.01,0.67,0.21,478673,8500,W,-0.928733156,2.015601785,-1.325659247,2.816849204,2.702274606,-0.255097634,0,0,0,-0.04,-0.12,-0.27
137,0.06,-0.09,0.05,88.13,-64.56,32.13,-9.28,-2.89,0.23,-0.71,0.01,0.67,0.21,478713,8540,W,-1.324085552,1.582186972,-1.388141403,2.812377671,2.703656934,-0.172773373,0,0,0,0,0,0
138,0.06,-0.09,0.05,88.88,-66.81,31.31,-9.28,-2.89,0.23,-0.71,0.01,0.67,0.21,478752,8579,W,-1.714258058,1.137395335,-1.115569786,2.805442292,2.709735578,-0.064122465,-0.06,0.13,-0.01,0,0,0
139,0,0.04,0.04,88.88,-66.81,31.31,-9.28,-2.89,0.23,-0.71,0.01,0.67,0.21,478792,8619,T,-2.101720855,0.673312513,-0.779346955,2.798478185,2.719578592,0.000284018,0,0,0,-0.08,0.19,0.16
140,0,0.04,0.04,88.88,-66.81,31.31,-9.36,-2.7,0.39,-0.71,0.01,0.67,0.21,478832,8659,T,-2.494722329,0.179187747,-0.7840055,2.793018949,2.732035847,-0.001788689,0,0,0,0.04,-0.07,-0.08
141,0,0.04,0.04,88.88,-66.81,31.31,-9.32,-2.77,0.31,-0.71,0.01,0.67,0.21,478873,8700,T,-2.929707653,-0.358327718,-0.96043976,2.78945588,2.747517796,-0.059969999,0,0,0,0,0.04,0.08
142,0,0.04,0.04,88.88,-66.81,31.31,-9.32,-2.73,0.39,-0.71,0.01,0.67,0.21,478912,8739,T,2.77262141,-0.926336153,-1.197556852,2.787542059,2.764018376,-0.136874451,0,0,0,0,0,0
143,0,0.04,0.04,89.25,-66.56,30.94,-9.32,-2.73,0.39,-0.71,0.01,0.67,0.21,478951,8778,T,1.148235368,-1.485759447,-1.470330336,2.78681696,2.778224876,-0.2058207,0,0,0,0,0,-0.04
144,0,0.04,0.04,89.25,-66.56,30.94,-9.32,-2.73,0.35,-0.71,0.01,0.67,0.21,478991,8818,T,-0.394839829,-2.004931165,-1.771320092,2.787241675,2.787143046,-0.25837419,0.01,-0.07,-0.04,0,0,0
145,0.01,-0.03,0,89.25,-66.56,30.94,-9.32,-2.73,0.35,-0.71,0.01,0.67,0.21,479031,8858,T,-1.014471945,-2.459713275,-2.120522772,2.788813637,2.790803544,-0.308094352,0,0,0,0.04,0,0.08
146,0.01,-0.03,0,89.25,-66.56,30.94,-9.28,-2.73,0.43,-0.71,0.01,0.67,0.21,479072,8899,T,-1.558132287,-2.832035773,-2.61995528,2.791131419,2.791526649,-0.369999072,0,0,0,-0.04,0,-0.04
147,0.01,-0.03,0,89.25,-66.56,30.94,-9.32,-2.73,0.39,-0.71,0.01,0.67,0.21,479111,8938,T,-2.105229359,-3.068180398,2.88209279,2.79359552,2.790537588,-0.440741787,-0.02,0.01,0.02,0,0,0
148,-0.01,-0.02,0.02,89.25,-66.56,30.94,-9.32,-2.73,0.39,-0.71,0.01,0.67,0.21,479152,8979,T,-2.659361526,-2.611394098,2.139006947,2.795546111,2.787325976,-0.495340675,0,0,-0.01,0,0,0
149,-0.01,-0.02,0.01,89.25,-66.56,30.94,-9.32,-2.73,0.39,-0.71,0.01,0.67,0.21,479192,9019,T,3.069716028,-1.661870472,1.675296157,2.796410843,2.78052979,-0.470887971,0,0,0,0.04,0,0.04
150,-0.01,-0.02,0.01,89.25,-66.56,30.94,-9.28,-2.73,0.43,-0.71,0.01,0.67,0.21,479233,9060,T,2.523032806,-1.809713263,1.306941213,2.796215331,2.769150388,-0.258126695,0,0,0,-0.11,-0.04,-0.2
151,-0.01,-0.02,0.01,89.25,-66.56,30.94,-9.39,-2.77,0.23,-0.71,0.01,0.67,0.21,479273,9100,T,1.981957713,-2.171456132,0.916684613,2.79581529,2.752941214,0.117933487,0,0,0,0.03,0.07,0.16
152,-0.01,-0.02,0.01,89.25,-66.56,30.94,-9.36,-2.7,0.39,-0.71,0.01,0.67,0.21,479314,9141,T,1.439540824,-2.606836772,0.483358459,2.796279776,2.733086578,0.326743643,0,0,0,0,0,0
153,-0.01,-0.02,0.01,88.31,-68.75,31.31,-9.36,-2.7,0.39,-0.71,0.01,0.67,0.21,479354,9181,T,0.89229911,-3.067275574,0.021375317,2.798216133,2.714281247,0.309645282,0.02,-0.11,0.08,0,0,0
154,0.01,-0.13,0.09,88.31,-68.75,31.31,-9.36,-2.7,0.39,-0.71,0.01,0.67,0.21,479397,9224,T,0.339829122,2.754755004,-0.446144584,2.801064213,2.70504835,0.17569855,0,0.03,-0.03,0,0,0
155,0.01,-0.1,0.06,88.31,-68.75,31.31,-9.36,-2.7,0.39,-0.71,0.01,0.67,0.21,479437,9264,T,-0.216086413,2.304926616,-0.900937275,2.803243273,2.71397408,-0.01250701,0,0,0,0,0.12,0.27
156,0.01,-0.1,0.06,88.31,-68.75,31.31,-9.36,-2.58,0.66,-0.71,0.01,0.67,0.21,479478,9305,T,-0.768613955,1.873427187,-1.334228734,2.803168328,2.743677916,-0.222291124,0,0,0,-0.07,0.04,-0.04
157,0.01,-0.1,0.06,88.31,-68.75,31.31,-9.43,-2.54,0.62,-0.71,0.01,0.67,0.21,479519,9346,T,-1.298764961,1.455748198,-1.751301716,2.800109936,2.787765454,-0.434381497,0,0,0,-0.04,0,-0.04
158,0.01,-0.1,0.06,88.31,-68.75,31.31,-9.47,-2.54,0.58,-0.71,0.01,0.67,0.21,479559,9386,T,-1.78603564,1.042870644,-2.162687646,2.794700995,2.835713222,-0.646578819,-0.01,0.18,-0.14,0,0,0
159,0,0.08,-0.08,88.31,-68.75,31.31,-9.47,-2.54,0.58,-0.71,0.01,0.67,0.21,479600,9427,T,-2.22191915,0.630765318,-2.573254202,2.788631944,2.875690337,-0.865980669,-0.01,0.14,-0.06,0,0,0
160,-0.01,0.22,-0.14,88.31,-68.75,31.31,-9.47,-2.54,0.58,-0.71,0.01,0.67,0.21,479641,9468,T,-2.603978847,0.217964776,-2.984942147,2.783647704,2.89706238,-1.097296392,0,0,0,0,-0.23,-0.31
161,-0.01,0.22,-0.14,88.31,-68.75,31.31,-9.47,-2.77,0.27,-0.71,0.01,0.67,0.21,479682,9509,T,-2.942823954,-0.19989018,2.880832857,2.780686577,2.895052628,-1.343181645,0,0,0,0.08,0.11,0.19
162,-0.01,0.22,-0.14,88.31,-68.75,31.31,-9.39,-2.66,0.46,-0.71,0.01,0.67,0.21,479723,9550,T,3.04972524,-0.631938814,2.448914844,2.779548607,2.871269518,-1.602813671,0,0,0,-0.04,-0.04,-0.15
163,-0.01,0.22,-0.14,88.31,-68.75,31.31,-9.43,-2.7,0.31,-0.71,0.01,0.67,0.21,479763,9590,T,0.291209479,-1.033672778,1.992822273,2.779622967,2.831934345,-1.859493532,0,0,0,0,0,0
164,-0.01,0.22,-0.14,89,-68.38,30.13,-9.43,-2.7,0.31,-0.71,0.01,0.67,0.21,479803,9630,T,-0.108569287,-1.278668347,1.496721067,2.779748984,2.801913896,-2.359951839,0,0,0,0.04,-0.22,-0.31
165,-0.01,0.22,-0.14,89,-68.38,30.13,-9.39,-2.92,0,-0.71,0.01,0.67,0.21,479844,9671,T,-0.455267853,-1.229456044,0.927231466,2.781626567,2.781085712,2.580991609,0,-0.26,0.18,0,0,0
166,-0.01,-0.04,0.04,89,-68.38,30.13,-9.39,-2.92,0,-0.71,0.01,0.67,0.21,479885,9712,T,-0.801619842,-1.093174676,0.231500835,2.795156097,2.684872569,1.635113936,0,0,0,0.03,0.3,0.43
167,-0.01,-0.04,0.04,89,-68.38,30.13,-9.36,-2.62,0.43,-0.71,0.01,0.67,0.21,479927,9754,T,-1.174798919,-1.209743801,-0.615877198,2.825290112,2.457197094,0.818485488,0,0,0,-0.03,-0.04,-0.08
168,-0.01,-0.04,0.04,89,-68.38,30.13,-9.39,-2.66,0.35,-0.71,0.01,0.67,0.21,479970,9797,T,-1.581363167,-1.50871583,-1.485878577,2.853584717,2.10988632,0.161213183,0,0,0,0.03,0.04,0.04
169,-0.01,-0.04,0.04,89,-68.38,30.13,-9.36,-2.62,0.39,-0.71,0.01,0.67,0.21,480009,9836,T,-2.009817478,-1.894143295,-2.214636935,2.853944618,1.555595943,-0.421177434,-0.1,0.25,-0.15,0,0,0
170,-0.11,0.21,-0.11,89,-68.38,30.13,-9.36,-2.62,0.39,-0.71,0.01,0.67,0.21,480050,9877,T,-2.45135604,-2.325702913,-2.819544907,2.819470171,-0.927616841,-0.974332991,0,0,0,-0.19,-0.08,-0.27
171,-0.11,0.21,-0.11,89,-68.38,30.13,-9.55,-2.7,0.12,-0.71,0.01,0.67,0.21,480092,9919,T,-2.900764555,-2.782952493,2.914719357,2.763295379,-1.748324327,-1.514103177,-2.51,-1.55,-0.01,0,0,0
172,-2.62,-1.34,-0.12,89,-68.38,30.13,-9.55,-2.7,0.12,-0.71,0.01,0.67,0.21,480133,9960,T,2.928372833,3.029146177,2.373010329,2.708011628,-2.203857646,-2.047499906,0,0,0,-1.22,4.83,4.52
173,-2.62,-1.34,-0.12,89,-68.38,30.13,-10.77,2.13,4.64,-0.71,0.01,0.67,0.21,480174,10001,T,2.47137782,2.552249173,1.792613344,2.678471029,-2.615154286,-2.577363219,0,0,0,0.15,-1.34,-4.44
174,-2.62,-1.34,-0.12,89,-68.38,30.13,-10.62,0.79,0.2,-0.71,0.01,0.67,0.21,480217,10044,T,2.012060287,2.075973614,1.093078421,2.694203912,-3.011788394,-3.105178138,0,0,0,2.95,-12.14,-10.46
175,-2.62,-1.34,-0.12,89,-68.38,30.13,-7.67,-11.35,-10.26,-0.71,0.01,0.67,0.21,480257,10084,T,1.55038935,1.604983148,0.117687143,2.752834537,2.883967714,2.651466607,3,1.35,0.26,0,0,0
176,0.38,0.01,0.14,89,-68.38,30.13,-7.67,-11.35,-10.26,-0.71,0.01,0.67,0.21,480300,10127,T,1.085312274,1.143378994,-1.035151864,2.818423669,2.507385555,2.125639054,0,0,0,-2.22,9.12,11.11
177,0.38,0.01,0.14,89,-68.38,30.13,-9.89,-2.23,0.85,-0.71,0.01,0.67,0.21,480342,10169,T,0.613525665,0.696887904,-1.885412059,2.85117683,2.149179438,1.599376353,-0.25,0.46,-0.28,0,0,0
178,0.13,0.47,-0.14,89,-68.38,30.13,-9.89,-2.23,0.85,-0.71,0.01,0.67,0.21,480381,10208,T,0.125719492,0.274325906,-2.487873577,2.844466815,1.827784877,1.069693005,0,0,0,0.42,-0.5,-0.58
179,0.13,0.47,-0.14,89,-68.38,30.13,-9.47,-2.73,0.27,-0.71,0.01,0.67,0.21,480421,10248,T,-0.399795458,-0.108678916,-2.972090665,2.81738364,1.604017338,0.5320273,0,0,0,0.11,-0.08,0.16
180,0.13,0.47,-0.14,89,-68.38,30.13,-9.36,-2.81,0.43,-0.71,0.01,0.67,0.21,480460,10287,T,-1.003193952,-0.42907206,2.896824974,2.792683442,1.836812044,-0.020644333,-0.07,-0.29,0.04,0,0,0
181,0.06,0.18,-0.1,89,-68.38,30.13,-9.36,-2.81,0.43,-0.71,0.01,0.67,0.21,480501,10328,T,-1.636457061,-0.649070429,2.546270698,2.786762801,2.84872251,-0.596822115,-0.16,0.09,0.03,0,0,0
182,-0.1,0.27,-0.07,89,-68.38,30.13,-9.36,-2.81,0.43,-0.71,0.01,0.67,0.21,480541,10368,T,-2.026391421,-0.774905352,2.275419799,2.798860501,2.921248118,-1.200405806,0,0,0,0.08,-0.04,-0.08
183,-0.1,0.27,-0.07,89,-68.38,30.13,-9.28,-2.85,0.35,-0.71,0.01,0.67,0.21,480582,10409,T,-2.043456339,-0.931570988,2.103346984,2.807772991,2.811190316,-1.749147731,0,0,0,0,0.12,0.19
184,-0.1,0.27,-0.07,89,-68.38,30.13,-9.28,-2.73,0.54,-0.71,0.01,0.67,0.21,480623,10450,T,-2.028604406,-1.178246132,1.989831114,2.796184289,2.747810308,-2.051505637,0,0,0,-0.5,0.07,-0.77
185,-0.1,0.27,-0.07,89,-68.38,30.13,-9.78,-2.66,-0.23,-0.71,0.01,0.67,0.21,480664,10491,T,-2.149395601,-1.486433632,1.832120487,2.767395212,2.755554986,-2.104354368,0,0,0,0,0,0
186,-0.1,0.27,-0.07,88.81,-72.5,22.13,-9.78,-2.66,-0.23,-0.71,0.01,0.67,0.21,480704,10531,T,-2.354271999,-1.83021063,1.599183014,2.732921082,2.837999011,-2.087423786,0,0,0,0.58,-0.64,-0.99
187,-0.1,0.27,-0.07,88.81,-72.5,22.13,-9.2,-3.3,-1.22,-0.71,0.01,0.67,0.21,480748,10575,T,-2.600299949,-2.188239942,1.316980847,2.705232155,2.962396136,-2.261860691,-0.4,-0.69,0.08,0,0,0
188,-0.5,-0.42,0.01,88.81,-72.5,22.13,-9.2,-3.3,-1.22,-0.71,0.01,0.67,0.21,480790,10617,T,-2.860674036,-2.543832206,1.008571854,2.698869168,2.998902835,-2.628421376,0,0,0,-0.62,2.21,3.79
189,-0.5,-0.42,0.01,88.81,-72.5,22.13,-9.82,-1.09,2.57,-0.71,0.01,0.67,0.21,480831,10658,T,-3.114721356,-2.880716977,0.698036271,2.727543036,2.901673206,-3.09128207,0,0,0,1.04,-1.83,-3.33
190,-0.5,-0.42,0.01,88.81,-72.5,22.13,-8.78,-2.92,-0.76,-0.71,0.01,0.67,0.21,480873,10700,T,2.939417628,3.099153978,0.416533937,2.800140519,2.687998388,2.67569664,0,0,0,0.12,-1.04,-1.84
191,-0.5,-0.42,0.01,88.81,-72.5,22.13,-8.66,-3.96,-2.6,-0.71,0.01,0.67,0.21,480914,10741,T,2.7429304,2.851179183,0.255289008,2.894288988,2.364687394,2.113717192,0,0,0,0,0,0
192,-0.5,-0.42,0.01,88.81,-71.38,15.69,-8.66,-3.96,-2.6,-0.71,0.01,0.67,0.21,480955,10782,T,2.586368929,2.689442833,0.026807581,2.95140038,1.866068276,1.503334975,0,0,0,-0.62,1.11,2.41
193,-0.5,-0.42,0.01,88.81,-71.38,15.69,-9.28,-2.85,-0.19,-0.71,0.01,0.67,0.21,480998,10825,T,2.520281075,2.619143599,-0.324453925,2.935142267,0.488574104,0.839450853,0.07,0.05,0.01,0,0,0
194,-0.43,-0.37,0.02,88.81,-71.38,15.69,-9.28,-2.85,-0.19,-0.71,0.01,0.67,0.21,481040,10867,T,2.813584786,2.572352471,-0.697086207,2.853071279,-1.035366181,0.115048136,0,0,0,-0.77,2.19,2.61
195,-0.43,-0.37,0.02,88.81,-71.38,15.69,-10.05,-0.66,2.42,-0.71,0.01,0.67,0.21,481081,10908,T,-2.488149198,2.464297879,-1.06451946,2.732566592,-1.620958253,-0.675703346,0,0,0,0.08,0.38,-0.46
196,-0.43,-0.37,0.02,88.81,-71.38,15.69,-9.97,-0.28,1.96,-0.71,0.01,0.67,0.21,481122,10949,T,-2.2451446,2.285373817,-1.422513682,2.607780484,-2.068781482,-1.513965339,0,0,0,-0.76,-2.11,-2.64
197,-0.43,-0.37,0.02,88.81,-71.38,15.69,-10.73,-2.39,-0.68,-0.71,0.01,0.67,0.21,481163,10990,T,-2.345897775,2.067801931,-1.76667943,2.521340889,-2.480735618,-2.350701908,0,0,0,0,0,0
198,-0.43,-0.37,0.02,86.63,-70,2.44,-10.73,-2.39,-0.68,-0.71,0.01,0.67,0.21,481204,11031,T,-2.536798124,1.841367993,-2.091713436,2.533066877,-2.874913135,-3.129355608,0,0,0,3.6,-9.27,-0.81
199,-0.43,-0.37,0.02,86.63,-70,2.44,-7.13,-11.66,-1.49,-0.71,0.01,0.67,0.21,481247,11074,T,-2.758046319,1.63487151,-2.392309534,2.693736369,3.028607944,2.466691097,-0.64,0.32,-1.13,0,0,0
200,-1.07,-0.05,-1.11,86.63,-70,2.44,-7.13,-11.66,-1.49,-0.71,0.01,0.67,0.21,481289,11116,T,-2.98654432,1.476605471,-2.660616751,2.904467844,2.663609934,1.855218187,0,0,0,-0.62,2.53,1.19
201,-1.07,-0.05,-1.11,86.63,-70,2.44,-7.75,-9.13,-0.3,-0.71,0.01,0.67,0.21,481331,11158,T,3.07496365,1.379595816,-2.885072932,2.987087216,2.316211154,1.303797701,0,0,0,-1.18,1.3,0.34
202,-1.07,-0.05,-1.11,86.63,-70,2.44,-8.93,-7.83,0.04,-0.71,0.01,0.67,0.21,481373,11200,T,2.872508069,1.308846264,-3.051231854,2.937063025,1.984877151,0.80824014,0,0,0,-1.31,3.3,1.31
203,-1.07,-0.05,-1.11,86.63,-70,2.44,-10.24,-4.53,1.35,-0.71,0.01,0.67,0.21,481414,11241,T,2.703752546,1.194375915,3.134180861,2.820302937,1.659690381,0.369663834,0,0,0,0,0,0
204,-1.07,-0.05,-1.11,89.56,-50.88,-4.13,-10.24,-4.53,1.35,-0.71,0.01,0.67,0.21,481454,11281,T,2.586411412,1.004648227,3.093055379,2.688499655,1.324850049,-0.021576043,0,0,0,0.88,1.34,-0.58
205,-1.07,-0.05,-1.11,89.56,-50.88,-4.13,-9.36,-3.19,0.77,-0.71,0.01,0.67,0.21,481498,11325,T,2.537157781,0.755529929,3.067517234,2.589292854,0.947324801,-0.392737038,0.18,0.31,-0.33,0,0,0
206,-0.89,0.26,-1.44,89.56,-50.88,-4.13,-9.36,-3.19,0.77,-0.71,0.01,0.67,0.21,481540,11367,T,2.558569975,0.476649118,3.019587233,2.587890464,0.431048511,-0.76305966,0,0,0,1.27,2.68,0.31
207,-0.89,0.26,-1.44,89.56,-50.88,-4.13,-8.09,-0.51,1.08,-0.71,0.01,0.67,0.21,481581,11408,T,2.641819665,0.196990518,2.954460263,2.748284221,-0.516882308,-1.143741129,0,0,0,0.23,-0.08,0.11
208,-0.89,0.26,-1.44,89.56,-50.88,-4.13,-7.86,-0.59,1.19,-0.71,0.01,0.67,0.21,481622,11449,T,2.741290119,-0.050531843,2.889580946,2.991284153,-1.666038847,-1.545511447,0,0,0,-0.19,0.43,-0.3
209,-0.89,0.26,-1.44,89.56,-50.88,-4.13,-8.05,-0.16,0.89,-0.71,0.01,0.67,0.21,481661,11488,T,2.761089042,-0.229824177,2.809117879,3.119287436,-2.326073929,-1.987275748,0,0,0,0,0,0
210,-0.89,0.26,-1.44,91,-26.63,-2.19,-8.05,-0.16,0.89,-0.71,0.01,0.67,0.21,481701,11528,T,2.659002208,-0.294799741,2.679787397,3.108506375,-2.775895944,-2.569493624,0,0,0,-1.46,-6.9,-2.46
211,-0.89,0.26,-1.44,91,-26.63,-2.19,-9.51,-7.06,-1.57,-0.71,0.01,0.67,0.21,481741,11568,T,2.46001927,-0.197624199,2.488934473,3.02343392,3.130748814,2.231187804,0,0,0,-0.46,1.34,2
212,-0.89,0.26,-1.44,91,-26.63,-2.19,-9.97,-5.72,0.43,-0.71,0.01,0.67,0.21,481784,11611,T,2.193268493,-0.001314927,2.242135605,2.911309951,2.797870883,0.77764797,0,0,0,-2.03,2.68,0.5
213,-0.89,0.26,-1.44,91,-26.63,-2.19,-12,-3.04,0.93,-0.71,0.01,0.67,0.21,481825,11652,T,1.876013327,0.106253419,1.950460423,2.80104901,2.514639251,0.178763525,0,0,0,1.92,-0.15,-0.35
214,-0.89,0.26,-1.44,91,-26.63,-2.19,-10.08,-3.19,0.58,-0.71,0.01,0.67,0.21,481868,11695,T,1.517796557,0.06637808,1.624122378,2.714164949,2.311689808,-0.285978131,0,0,0,0.38,0.3,0.15
215,-0.89,0.26,-1.44,91,-26.63,-2.19,-9.7,-2.89,0.73,-0.71,0.01,0.67,0.21,481908,11735,T,1.121933901,-0.082662974,1.269556134,2.665925373,2.257834412,-0.697949119,1.22,0.11,1.69,0,0,0
216,0.33,0.37,0.25,91,-26.63,-2.19,-9.7,-2.89,0.73,-0.71,0.01,0.67,0.21,481949,11776,T,0.686889917,-0.303765255,0.88868462,2.660842912,2.427475847,-1.061814931,0,0,0,-0.38,0.04,-0.76
217,0.33,0.37,0.25,91,-26.63,-2.19,-10.08,-2.85,-0.03,-0.71,0.01,0.67,0.21,481989,11816,T,0.206861115,-0.567478969,0.479365094,2.688153799,2.672514348,-1.352706342,0,0,0,0.76,-0.04,0.38
218,0.33,0.37,0.25,91,-26.63,-2.19,-9.32,-2.89,0.35,-0.71,0.01,0.67,0.21,482031,11858,W,-0.325430545,-0.851089179,0.034117075,2.724825403,2.769623258,-1.497967887,0,0,0,-0.04,0.08,-0.15
219,0.33,0.37,0.25,91,-26.63,-2.19,-9.36,-2.81,0.2,-0.71,0.01,0.67,0.21,482071,11898,W,-0.909612833,-1.137310836,-0.463895045,2.75348349,2.784575898,-1.445130086,0,0,0,-0.03,0.04,0.07
220,0.33,0.37,0.25,91,-26.63,-2.19,-9.39,-2.77,0.27,-0.71,0.01,0.67,0.21,482109,11936,W,-1.522081737,-1.412587676,-1.049829847,2.771131292,2.793000473,-1.399707391,-0.43,-0.18,-0.25,0,0,0
221,-0.1,0.19,0,91,-26.63,-2.19,-9.39,-2.77,0.27,-0.71,0.01,0.67,0.21,482150,11977,W,-2.115569306,-1.665706768,-1.794246816,2.782067135,2.790180287,-1.464349743,0.02,-0.18,0.02,0,0,0
