,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
1168,-0.53,1.4,5.01,28.75,9,4.5,-11.94,7.95,0.11,0.11,0.66,-0.03,0.74,2202699,47121,W
1169,-1.99,2.8,3.7,28.75,9,4.5,-11.94,7.95,0.11,0.11,0.66,-0.03,0.74,2202739,47161,W
1170,-1.99,2.8,3.7,28.75,9,4.5,-12.32,-3.05,1.3,0.11,0.66,-0.03,0.74,2202778,47200,W
1171,-1.99,2.8,3.7,28.75,9,4.5,-8,-2.13,1.3,0.11,0.66,-0.03,0.74,2202817,47239,W
1172,-1.99,2.8,3.7,28.75,9,4.5,-7.77,-1.17,1.53,0.11,0.66,-0.03,0.74,2202856,47278,W
1173,-0.41,0.79,-3.13,28.75,9,4.5,-7.77,-1.17,1.53,0.11,0.66,-0.03,0.74,2202895,47317,W
1174,-0.71,1.23,-3.49,28.75,9,4.5,-7.77,-1.17,1.53,0.11,0.66,-0.03,0.74,2202935,47357,W
1175,-0.71,1.23,-3.49,28.75,9,4.5,-10.25,4.92,4.1,0.11,0.66,-0.03,0.74,2202975,47397,W
1176,-0.71,1.23,-3.49,28.75,9,4.5,-10.48,5.26,3.68,0.11,0.66,-0.03,0.74,2203014,47436,W
1177,-0.6,1,-3.19,28.75,9,4.5,-10.48,5.26,3.68,0.11,0.66,-0.03,0.74,2203054,47476,W
